Test Case ID,Product,Folder,Capability,Domain,Flow,Test Type,Scenario,Preconditions,Steps,Expected Result,Priority,Sample Data
IOS-NOT-00090,iOS,notifications,notifications,Consumer,Launch -> Authenticate -> Use -> Logout,UI,Create iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00091,iOS,notifications,notifications,Consumer,Permission -> Action -> Persist,Performance,Update iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00092,iOS,notifications,notifications,FinTech,Launch -> Authenticate -> Use -> Logout,Functional,Edit iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00093,iOS,notifications,notifications,Enterprise,Permission -> Action -> Persist,Regression,Edit iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00094,iOS,notifications,notifications,Consumer,Permission -> Action -> Persist,UI,Escalate iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00095,iOS,notifications,notifications,Consumer,Launch -> Authenticate -> Use -> Logout,Integration,Clone iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00096,iOS,notifications,notifications,Consumer,Offline -> Sync -> Resolve,Regression,Update iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00097,iOS,notifications,notifications,Enterprise,Permission -> Action -> Persist,Accessibility,Reject iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00098,iOS,notifications,notifications,Enterprise,Push -> Open -> Verify,Security,Search iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00099,iOS,notifications,notifications,Enterprise,Launch -> Authenticate -> Use -> Logout,Integration,Edit iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
IOS-NOT-00100,iOS,notifications,notifications,Enterprise,Offline -> Sync -> Resolve,Integration,Delete iOS notifications,iOS access and test data available,"1. Open notifications.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""device"": ""iPhone 15"", ""os"": ""iOS 18"", ""network"": ""Wi-Fi""}"
