Test Case ID,Product,Folder,Capability,Domain,Flow,Test Type,Scenario,Preconditions,Steps,Expected Result,Priority,Sample Data
WEB-PER-00093,WebApps,performance,performance,Media,Open -> Authenticate -> Use -> Close,Functional,Route WebApps performance,WebApps access and test data available,"1. Open performance.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-PER-00094,WebApps,performance,performance,Marketplace,Render -> Interact -> Persist -> Report,Regression,Restore WebApps performance,WebApps access and test data available,"1. Open performance.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-PER-00095,WebApps,performance,performance,Retail,Open -> Authenticate -> Use -> Close,UI,Restore WebApps performance,WebApps access and test data available,"1. Open performance.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-PER-00096,WebApps,performance,performance,SaaS,Render -> Interact -> Persist -> Report,Performance,Reject WebApps performance,WebApps access and test data available,"1. Open performance.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-PER-00097,WebApps,performance,performance,Media,Browse -> Add -> Checkout -> Confirm,Security,Search WebApps performance,WebApps access and test data available,"1. Open performance.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-PER-00098,WebApps,performance,performance,Retail,Render -> Interact -> Persist -> Report,Functional,Update WebApps performance,WebApps access and test data available,"1. Open performance.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-PER-00099,WebApps,performance,performance,Media,Browse -> Add -> Checkout -> Confirm,Security,Escalate WebApps performance,WebApps access and test data available,"1. Open performance.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-PER-00100,WebApps,performance,performance,Media,Render -> Interact -> Persist -> Report,Performance,Search WebApps performance,WebApps access and test data available,"1. Open performance.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-PER-00101,WebApps,performance,performance,SaaS,Render -> Interact -> Persist -> Report,Accessibility,Delete WebApps performance,WebApps access and test data available,"1. Open performance.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-PER-00102,WebApps,performance,performance,Media,Browse -> Add -> Checkout -> Confirm,Performance,Approve WebApps performance,WebApps access and test data available,"1. Open performance.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-PER-00103,WebApps,performance,performance,Retail,Browse -> Add -> Checkout -> Confirm,UI,Update WebApps performance,WebApps access and test data available,"1. Open performance.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-PER-00104,WebApps,performance,performance,Marketplace,Open -> Authenticate -> Use -> Close,Integration,Restore WebApps performance,WebApps access and test data available,"1. Open performance.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-PER-00105,WebApps,performance,performance,Media,Render -> Interact -> Persist -> Report,Integration,Submit WebApps performance,WebApps access and test data available,"1. Open performance.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-PER-00106,WebApps,performance,performance,Media,Browse -> Add -> Checkout -> Confirm,Regression,Escalate WebApps performance,WebApps access and test data available,"1. Open performance.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-PER-00107,WebApps,performance,performance,SaaS,Open -> Authenticate -> Use -> Close,Performance,Validate WebApps performance,WebApps access and test data available,"1. Open performance.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-PER-00108,WebApps,performance,performance,Retail,Open -> Authenticate -> Use -> Close,Accessibility,Validate WebApps performance,WebApps access and test data available,"1. Open performance.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-PER-00109,WebApps,performance,performance,Media,Browse -> Add -> Checkout -> Confirm,Regression,Search WebApps performance,WebApps access and test data available,"1. Open performance.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-PER-00110,WebApps,performance,performance,SaaS,Browse -> Add -> Checkout -> Confirm,Performance,Submit WebApps performance,WebApps access and test data available,"1. Open performance.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
