Test Case ID,Cloud,Module Group,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
WD-REP-00300,Workday,REPORTING,Reports,Healthcare,Recruiting -> Hire -> Onboard -> Time -> Payroll,Security,Route Healthcare Workday Reports,Workday access is provisioned and Healthcare test data exists,"1. Open Workday Reports.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",High,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00301,Workday,REPORTING,Reports,Healthcare,Budget -> Expense -> Journal -> Dashboard,UI,Export Healthcare Workday Reports,Workday access is provisioned and Healthcare test data exists,"1. Open Workday Reports.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Medium,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00302,Workday,REPORTING,Reports,Manufacturing,Requisition -> Offer -> Hire -> Onboard -> Payroll,Data Migration,Sync Manufacturing Workday Reports,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Reports.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00303,Workday,REPORTING,Reports,Manufacturing,Employee Life Event -> Benefits -> Payroll -> Reporting,Mobile,Close Manufacturing Workday Reports,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Reports.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Low,Security,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00304,Workday,REPORTING,Reports,Manufacturing,Expense Submit -> Approval -> Accounting -> Reimbursement,Regression,Submit Manufacturing Workday Reports,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Reports.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Low,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00305,Workday,REPORTING,Reports,Manufacturing,Supplier Invoice -> Matching -> Approval -> Payment,Integration,Validate Manufacturing Workday Reports,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Reports.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",Low,Mobile,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00306,Workday,REPORTING,Reports,Manufacturing,Integration Load -> Validate -> Error Handling -> Reprocess,Workflow,Validate Manufacturing Workday Reports,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Reports.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",High,Security,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00307,Workday,REPORTING,Reports,Manufacturing,Recruiting -> Hire -> Onboard -> Time -> Payroll,Workflow,Approve Manufacturing Workday Reports,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Reports.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",High,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00308,Workday,REPORTING,Reports,Manufacturing,Budget -> Expense -> Journal -> Dashboard,Security,Validate Manufacturing Workday Reports,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Reports.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",High,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00309,Workday,REPORTING,Reports,Education,Requisition -> Offer -> Hire -> Onboard -> Payroll,Data Migration,Import Education Workday Reports,Workday access is provisioned and Education test data exists,"1. Open Workday Reports.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",High,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00310,Workday,REPORTING,Reports,Education,Employee Life Event -> Benefits -> Payroll -> Reporting,Integration,Update Education Workday Reports,Workday access is provisioned and Education test data exists,"1. Open Workday Reports.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Low,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00311,Workday,REPORTING,Reports,Education,Expense Submit -> Approval -> Accounting -> Reimbursement,UI,Route Education Workday Reports,Workday access is provisioned and Education test data exists,"1. Open Workday Reports.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",High,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00312,Workday,REPORTING,Reports,Education,Supplier Invoice -> Matching -> Approval -> Payment,Regression,Reject Education Workday Reports,Workday access is provisioned and Education test data exists,"1. Open Workday Reports.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",Medium,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00313,Workday,REPORTING,Reports,Education,Integration Load -> Validate -> Error Handling -> Reprocess,Performance,Sync Education Workday Reports,Workday access is provisioned and Education test data exists,"1. Open Workday Reports.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",High,Security,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00314,Workday,REPORTING,Reports,Education,Recruiting -> Hire -> Onboard -> Time -> Payroll,Functional,Edit Education Workday Reports,Workday access is provisioned and Education test data exists,"1. Open Workday Reports.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00315,Workday,REPORTING,Reports,Education,Budget -> Expense -> Journal -> Dashboard,UI,Close Education Workday Reports,Workday access is provisioned and Education test data exists,"1. Open Workday Reports.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Low,Mobile,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00316,Workday,REPORTING,Reports,Nonprofit,Requisition -> Offer -> Hire -> Onboard -> Payroll,Data Migration,Route Nonprofit Workday Reports,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Reports.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",High,Security,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00317,Workday,REPORTING,Reports,Nonprofit,Employee Life Event -> Benefits -> Payroll -> Reporting,Functional,Edit Nonprofit Workday Reports,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Reports.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Medium,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00318,Workday,REPORTING,Reports,Nonprofit,Expense Submit -> Approval -> Accounting -> Reimbursement,Data Migration,Export Nonprofit Workday Reports,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Reports.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Medium,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00319,Workday,REPORTING,Reports,Nonprofit,Supplier Invoice -> Matching -> Approval -> Payment,Functional,Reject Nonprofit Workday Reports,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Reports.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",Low,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00320,Workday,REPORTING,Reports,Nonprofit,Integration Load -> Validate -> Error Handling -> Reprocess,Workflow,Create Nonprofit Workday Reports,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Reports.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",High,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00321,Workday,REPORTING,Reports,Nonprofit,Recruiting -> Hire -> Onboard -> Time -> Payroll,Mobile,Validate Nonprofit Workday Reports,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Reports.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00322,Workday,REPORTING,Reports,Nonprofit,Budget -> Expense -> Journal -> Dashboard,Performance,Approve Nonprofit Workday Reports,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Reports.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Medium,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00323,Workday,REPORTING,Reports,Financial Services,Requisition -> Offer -> Hire -> Onboard -> Payroll,Data Migration,Review Financial Services Workday Reports,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Reports.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",Low,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00324,Workday,REPORTING,Reports,Financial Services,Employee Life Event -> Benefits -> Payroll -> Reporting,Regression,Validate Financial Services Workday Reports,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Reports.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",High,Mobile,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00325,Workday,REPORTING,Reports,Financial Services,Expense Submit -> Approval -> Accounting -> Reimbursement,Workflow,Create Financial Services Workday Reports,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Reports.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Low,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00326,Workday,REPORTING,Reports,Financial Services,Supplier Invoice -> Matching -> Approval -> Payment,Regression,Reject Financial Services Workday Reports,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Reports.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",Low,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00327,Workday,REPORTING,Reports,Financial Services,Integration Load -> Validate -> Error Handling -> Reprocess,Accessibility,Import Financial Services Workday Reports,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Reports.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Low,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00328,Workday,REPORTING,Reports,Financial Services,Recruiting -> Hire -> Onboard -> Time -> Payroll,Data Migration,Submit Financial Services Workday Reports,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Reports.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Low,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00329,Workday,REPORTING,Reports,Financial Services,Budget -> Expense -> Journal -> Dashboard,Workflow,Close Financial Services Workday Reports,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Reports.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Low,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00330,Workday,REPORTING,Reports,Technology,Requisition -> Offer -> Hire -> Onboard -> Payroll,UI,Sync Technology Workday Reports,Workday access is provisioned and Technology test data exists,"1. Open Workday Reports.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Security,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00331,Workday,REPORTING,Reports,Technology,Employee Life Event -> Benefits -> Payroll -> Reporting,Performance,Sync Technology Workday Reports,Workday access is provisioned and Technology test data exists,"1. Open Workday Reports.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Low,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00332,Workday,REPORTING,Reports,Technology,Expense Submit -> Approval -> Accounting -> Reimbursement,Mobile,Validate Technology Workday Reports,Workday access is provisioned and Technology test data exists,"1. Open Workday Reports.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Low,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00333,Workday,REPORTING,Reports,Technology,Supplier Invoice -> Matching -> Approval -> Payment,Accessibility,Update Technology Workday Reports,Workday access is provisioned and Technology test data exists,"1. Open Workday Reports.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",Low,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00334,Workday,REPORTING,Reports,Technology,Integration Load -> Validate -> Error Handling -> Reprocess,Performance,Import Technology Workday Reports,Workday access is provisioned and Technology test data exists,"1. Open Workday Reports.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",High,Security,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00335,Workday,REPORTING,Reports,Technology,Recruiting -> Hire -> Onboard -> Time -> Payroll,Accessibility,Approve Technology Workday Reports,Workday access is provisioned and Technology test data exists,"1. Open Workday Reports.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Low,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00336,Workday,REPORTING,Reports,Technology,Budget -> Expense -> Journal -> Dashboard,Mobile,Sync Technology Workday Reports,Workday access is provisioned and Technology test data exists,"1. Open Workday Reports.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Medium,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00337,Workday,REPORTING,Reports,Public Sector,Requisition -> Offer -> Hire -> Onboard -> Payroll,Regression,Close Public Sector Workday Reports,Workday access is provisioned and Public Sector test data exists,"1. Open Workday Reports.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",Low,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00338,Workday,REPORTING,Reports,Public Sector,Employee Life Event -> Benefits -> Payroll -> Reporting,Integration,Validate Public Sector Workday Reports,Workday access is provisioned and Public Sector test data exists,"1. Open Workday Reports.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Low,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00339,Workday,REPORTING,Reports,Public Sector,Expense Submit -> Approval -> Accounting -> Reimbursement,Workflow,Submit Public Sector Workday Reports,Workday access is provisioned and Public Sector test data exists,"1. Open Workday Reports.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Medium,Security,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00340,Workday,REPORTING,Reports,Public Sector,Supplier Invoice -> Matching -> Approval -> Payment,Functional,Approve Public Sector Workday Reports,Workday access is provisioned and Public Sector test data exists,"1. Open Workday Reports.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",Low,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00341,Workday,REPORTING,Reports,Public Sector,Integration Load -> Validate -> Error Handling -> Reprocess,Mobile,Approve Public Sector Workday Reports,Workday access is provisioned and Public Sector test data exists,"1. Open Workday Reports.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",High,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00342,Workday,REPORTING,Reports,Public Sector,Recruiting -> Hire -> Onboard -> Time -> Payroll,Security,Update Public Sector Workday Reports,Workday access is provisioned and Public Sector test data exists,"1. Open Workday Reports.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00343,Workday,REPORTING,Reports,Public Sector,Budget -> Expense -> Journal -> Dashboard,UI,Review Public Sector Workday Reports,Workday access is provisioned and Public Sector test data exists,"1. Open Workday Reports.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",High,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00344,Workday,REPORTING,Reports,Hospitality,Requisition -> Offer -> Hire -> Onboard -> Payroll,Performance,Reject Hospitality Workday Reports,Workday access is provisioned and Hospitality test data exists,"1. Open Workday Reports.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",Low,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00345,Workday,REPORTING,Reports,Hospitality,Employee Life Event -> Benefits -> Payroll -> Reporting,Functional,Route Hospitality Workday Reports,Workday access is provisioned and Hospitality test data exists,"1. Open Workday Reports.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",High,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00346,Workday,REPORTING,Reports,Hospitality,Expense Submit -> Approval -> Accounting -> Reimbursement,Integration,Approve Hospitality Workday Reports,Workday access is provisioned and Hospitality test data exists,"1. Open Workday Reports.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Low,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00347,Workday,REPORTING,Reports,Hospitality,Supplier Invoice -> Matching -> Approval -> Payment,Functional,Export Hospitality Workday Reports,Workday access is provisioned and Hospitality test data exists,"1. Open Workday Reports.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",High,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00348,Workday,REPORTING,Reports,Hospitality,Integration Load -> Validate -> Error Handling -> Reprocess,Workflow,Export Hospitality Workday Reports,Workday access is provisioned and Hospitality test data exists,"1. Open Workday Reports.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",High,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00349,Workday,REPORTING,Reports,Hospitality,Recruiting -> Hire -> Onboard -> Time -> Payroll,Data Migration,Import Hospitality Workday Reports,Workday access is provisioned and Hospitality test data exists,"1. Open Workday Reports.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00350,Workday,REPORTING,Reports,Hospitality,Budget -> Expense -> Journal -> Dashboard,Functional,Sync Hospitality Workday Reports,Workday access is provisioned and Hospitality test data exists,"1. Open Workday Reports.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Low,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00351,Workday,REPORTING,Dashboards,Corporate,Requisition -> Offer -> Hire -> Onboard -> Payroll,Workflow,Submit Corporate Workday Dashboards,Workday access is provisioned and Corporate test data exists,"1. Open Workday Dashboards.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",Medium,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00352,Workday,REPORTING,Dashboards,Corporate,Employee Life Event -> Benefits -> Payroll -> Reporting,Accessibility,Validate Corporate Workday Dashboards,Workday access is provisioned and Corporate test data exists,"1. Open Workday Dashboards.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",High,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00353,Workday,REPORTING,Dashboards,Corporate,Expense Submit -> Approval -> Accounting -> Reimbursement,Security,Approve Corporate Workday Dashboards,Workday access is provisioned and Corporate test data exists,"1. Open Workday Dashboards.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Medium,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-REP-00354,Workday,REPORTING,Dashboards,Corporate,Supplier Invoice -> Matching -> Approval -> Payment,Data Migration,Update Corporate Workday Dashboards,Workday access is provisioned and Corporate test data exists,"1. Open Workday Dashboards.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",High,Mobile,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
