Test Case ID,Cloud,Module Group,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
WD-PAY-00217,Workday,PAYROLL,Gross-to-Net,Corporate,Budget -> Expense -> Journal -> Dashboard,UI,Route Corporate Workday Gross-to-Net,Workday access is provisioned and Corporate test data exists,"1. Open Workday Gross-to-Net.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Medium,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00218,Workday,PAYROLL,Gross-to-Net,Retail,Requisition -> Offer -> Hire -> Onboard -> Payroll,Workflow,Export Retail Workday Gross-to-Net,Workday access is provisioned and Retail test data exists,"1. Open Workday Gross-to-Net.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",High,Mobile,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00219,Workday,PAYROLL,Gross-to-Net,Retail,Employee Life Event -> Benefits -> Payroll -> Reporting,Functional,Close Retail Workday Gross-to-Net,Workday access is provisioned and Retail test data exists,"1. Open Workday Gross-to-Net.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Low,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00220,Workday,PAYROLL,Gross-to-Net,Retail,Expense Submit -> Approval -> Accounting -> Reimbursement,Functional,Reject Retail Workday Gross-to-Net,Workday access is provisioned and Retail test data exists,"1. Open Workday Gross-to-Net.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Low,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00221,Workday,PAYROLL,Gross-to-Net,Retail,Supplier Invoice -> Matching -> Approval -> Payment,UI,Close Retail Workday Gross-to-Net,Workday access is provisioned and Retail test data exists,"1. Open Workday Gross-to-Net.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",High,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00222,Workday,PAYROLL,Gross-to-Net,Retail,Integration Load -> Validate -> Error Handling -> Reprocess,Workflow,Review Retail Workday Gross-to-Net,Workday access is provisioned and Retail test data exists,"1. Open Workday Gross-to-Net.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",High,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00223,Workday,PAYROLL,Gross-to-Net,Retail,Recruiting -> Hire -> Onboard -> Time -> Payroll,Workflow,Export Retail Workday Gross-to-Net,Workday access is provisioned and Retail test data exists,"1. Open Workday Gross-to-Net.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00224,Workday,PAYROLL,Gross-to-Net,Retail,Budget -> Expense -> Journal -> Dashboard,Workflow,Approve Retail Workday Gross-to-Net,Workday access is provisioned and Retail test data exists,"1. Open Workday Gross-to-Net.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Low,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00225,Workday,PAYROLL,Gross-to-Net,Healthcare,Requisition -> Offer -> Hire -> Onboard -> Payroll,Functional,Review Healthcare Workday Gross-to-Net,Workday access is provisioned and Healthcare test data exists,"1. Open Workday Gross-to-Net.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00226,Workday,PAYROLL,Gross-to-Net,Healthcare,Employee Life Event -> Benefits -> Payroll -> Reporting,Mobile,Update Healthcare Workday Gross-to-Net,Workday access is provisioned and Healthcare test data exists,"1. Open Workday Gross-to-Net.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",High,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00227,Workday,PAYROLL,Gross-to-Net,Healthcare,Expense Submit -> Approval -> Accounting -> Reimbursement,Integration,Validate Healthcare Workday Gross-to-Net,Workday access is provisioned and Healthcare test data exists,"1. Open Workday Gross-to-Net.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Low,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00228,Workday,PAYROLL,Gross-to-Net,Healthcare,Supplier Invoice -> Matching -> Approval -> Payment,Integration,Submit Healthcare Workday Gross-to-Net,Workday access is provisioned and Healthcare test data exists,"1. Open Workday Gross-to-Net.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",High,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00229,Workday,PAYROLL,Gross-to-Net,Healthcare,Integration Load -> Validate -> Error Handling -> Reprocess,Accessibility,Import Healthcare Workday Gross-to-Net,Workday access is provisioned and Healthcare test data exists,"1. Open Workday Gross-to-Net.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",High,Security,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00230,Workday,PAYROLL,Gross-to-Net,Healthcare,Recruiting -> Hire -> Onboard -> Time -> Payroll,Integration,Import Healthcare Workday Gross-to-Net,Workday access is provisioned and Healthcare test data exists,"1. Open Workday Gross-to-Net.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",High,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00231,Workday,PAYROLL,Gross-to-Net,Healthcare,Budget -> Expense -> Journal -> Dashboard,Integration,Submit Healthcare Workday Gross-to-Net,Workday access is provisioned and Healthcare test data exists,"1. Open Workday Gross-to-Net.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Low,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00232,Workday,PAYROLL,Gross-to-Net,Manufacturing,Requisition -> Offer -> Hire -> Onboard -> Payroll,Data Migration,Create Manufacturing Workday Gross-to-Net,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Gross-to-Net.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00233,Workday,PAYROLL,Gross-to-Net,Manufacturing,Employee Life Event -> Benefits -> Payroll -> Reporting,Performance,Edit Manufacturing Workday Gross-to-Net,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Gross-to-Net.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Medium,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00234,Workday,PAYROLL,Gross-to-Net,Manufacturing,Expense Submit -> Approval -> Accounting -> Reimbursement,Integration,Edit Manufacturing Workday Gross-to-Net,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Gross-to-Net.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",High,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00235,Workday,PAYROLL,Gross-to-Net,Manufacturing,Supplier Invoice -> Matching -> Approval -> Payment,UI,Reject Manufacturing Workday Gross-to-Net,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Gross-to-Net.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",Low,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00236,Workday,PAYROLL,Gross-to-Net,Manufacturing,Integration Load -> Validate -> Error Handling -> Reprocess,Integration,Export Manufacturing Workday Gross-to-Net,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Gross-to-Net.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Medium,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00237,Workday,PAYROLL,Gross-to-Net,Manufacturing,Recruiting -> Hire -> Onboard -> Time -> Payroll,Regression,Close Manufacturing Workday Gross-to-Net,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Gross-to-Net.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",High,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00238,Workday,PAYROLL,Gross-to-Net,Manufacturing,Budget -> Expense -> Journal -> Dashboard,Workflow,Reject Manufacturing Workday Gross-to-Net,Workday access is provisioned and Manufacturing test data exists,"1. Open Workday Gross-to-Net.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",High,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00239,Workday,PAYROLL,Gross-to-Net,Education,Requisition -> Offer -> Hire -> Onboard -> Payroll,Integration,Sync Education Workday Gross-to-Net,Workday access is provisioned and Education test data exists,"1. Open Workday Gross-to-Net.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",High,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00240,Workday,PAYROLL,Gross-to-Net,Education,Employee Life Event -> Benefits -> Payroll -> Reporting,UI,Sync Education Workday Gross-to-Net,Workday access is provisioned and Education test data exists,"1. Open Workday Gross-to-Net.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",High,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00241,Workday,PAYROLL,Gross-to-Net,Education,Expense Submit -> Approval -> Accounting -> Reimbursement,Regression,Update Education Workday Gross-to-Net,Workday access is provisioned and Education test data exists,"1. Open Workday Gross-to-Net.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Medium,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00242,Workday,PAYROLL,Gross-to-Net,Education,Supplier Invoice -> Matching -> Approval -> Payment,Security,Import Education Workday Gross-to-Net,Workday access is provisioned and Education test data exists,"1. Open Workday Gross-to-Net.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",Low,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00243,Workday,PAYROLL,Gross-to-Net,Education,Integration Load -> Validate -> Error Handling -> Reprocess,Performance,Export Education Workday Gross-to-Net,Workday access is provisioned and Education test data exists,"1. Open Workday Gross-to-Net.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Medium,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00244,Workday,PAYROLL,Gross-to-Net,Education,Recruiting -> Hire -> Onboard -> Time -> Payroll,Functional,Route Education Workday Gross-to-Net,Workday access is provisioned and Education test data exists,"1. Open Workday Gross-to-Net.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",High,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00245,Workday,PAYROLL,Gross-to-Net,Education,Budget -> Expense -> Journal -> Dashboard,Security,Approve Education Workday Gross-to-Net,Workday access is provisioned and Education test data exists,"1. Open Workday Gross-to-Net.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",High,Mobile,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00246,Workday,PAYROLL,Gross-to-Net,Nonprofit,Requisition -> Offer -> Hire -> Onboard -> Payroll,Security,Export Nonprofit Workday Gross-to-Net,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Gross-to-Net.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",High,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00247,Workday,PAYROLL,Gross-to-Net,Nonprofit,Employee Life Event -> Benefits -> Payroll -> Reporting,Security,Close Nonprofit Workday Gross-to-Net,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Gross-to-Net.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Medium,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00248,Workday,PAYROLL,Gross-to-Net,Nonprofit,Expense Submit -> Approval -> Accounting -> Reimbursement,Integration,Route Nonprofit Workday Gross-to-Net,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Gross-to-Net.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Medium,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00249,Workday,PAYROLL,Gross-to-Net,Nonprofit,Supplier Invoice -> Matching -> Approval -> Payment,Functional,Export Nonprofit Workday Gross-to-Net,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Gross-to-Net.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",High,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00250,Workday,PAYROLL,Gross-to-Net,Nonprofit,Integration Load -> Validate -> Error Handling -> Reprocess,Data Migration,Create Nonprofit Workday Gross-to-Net,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Gross-to-Net.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Low,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00251,Workday,PAYROLL,Gross-to-Net,Nonprofit,Recruiting -> Hire -> Onboard -> Time -> Payroll,Performance,Create Nonprofit Workday Gross-to-Net,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Gross-to-Net.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",High,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00252,Workday,PAYROLL,Gross-to-Net,Nonprofit,Budget -> Expense -> Journal -> Dashboard,UI,Import Nonprofit Workday Gross-to-Net,Workday access is provisioned and Nonprofit test data exists,"1. Open Workday Gross-to-Net.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",High,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00253,Workday,PAYROLL,Gross-to-Net,Financial Services,Requisition -> Offer -> Hire -> Onboard -> Payroll,Security,Export Financial Services Workday Gross-to-Net,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Gross-to-Net.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",High,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00254,Workday,PAYROLL,Gross-to-Net,Financial Services,Employee Life Event -> Benefits -> Payroll -> Reporting,Workflow,Validate Financial Services Workday Gross-to-Net,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Gross-to-Net.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",High,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00255,Workday,PAYROLL,Gross-to-Net,Financial Services,Expense Submit -> Approval -> Accounting -> Reimbursement,Mobile,Create Financial Services Workday Gross-to-Net,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Gross-to-Net.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Low,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00256,Workday,PAYROLL,Gross-to-Net,Financial Services,Supplier Invoice -> Matching -> Approval -> Payment,Accessibility,Edit Financial Services Workday Gross-to-Net,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Gross-to-Net.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",High,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00257,Workday,PAYROLL,Gross-to-Net,Financial Services,Integration Load -> Validate -> Error Handling -> Reprocess,Data Migration,Reject Financial Services Workday Gross-to-Net,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Gross-to-Net.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",High,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00258,Workday,PAYROLL,Gross-to-Net,Financial Services,Recruiting -> Hire -> Onboard -> Time -> Payroll,Data Migration,Import Financial Services Workday Gross-to-Net,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Gross-to-Net.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",High,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00259,Workday,PAYROLL,Gross-to-Net,Financial Services,Budget -> Expense -> Journal -> Dashboard,Workflow,Sync Financial Services Workday Gross-to-Net,Workday access is provisioned and Financial Services test data exists,"1. Open Workday Gross-to-Net.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",High,Mobile,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00260,Workday,PAYROLL,Gross-to-Net,Technology,Requisition -> Offer -> Hire -> Onboard -> Payroll,UI,Submit Technology Workday Gross-to-Net,Workday access is provisioned and Technology test data exists,"1. Open Workday Gross-to-Net.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",Low,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00261,Workday,PAYROLL,Gross-to-Net,Technology,Employee Life Event -> Benefits -> Payroll -> Reporting,Security,Import Technology Workday Gross-to-Net,Workday access is provisioned and Technology test data exists,"1. Open Workday Gross-to-Net.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Medium,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00262,Workday,PAYROLL,Gross-to-Net,Technology,Expense Submit -> Approval -> Accounting -> Reimbursement,Integration,Edit Technology Workday Gross-to-Net,Workday access is provisioned and Technology test data exists,"1. Open Workday Gross-to-Net.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",High,Security,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00263,Workday,PAYROLL,Gross-to-Net,Technology,Supplier Invoice -> Matching -> Approval -> Payment,Mobile,Approve Technology Workday Gross-to-Net,Workday access is provisioned and Technology test data exists,"1. Open Workday Gross-to-Net.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",Low,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00264,Workday,PAYROLL,Gross-to-Net,Technology,Integration Load -> Validate -> Error Handling -> Reprocess,Functional,Sync Technology Workday Gross-to-Net,Workday access is provisioned and Technology test data exists,"1. Open Workday Gross-to-Net.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Medium,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00265,Workday,PAYROLL,Gross-to-Net,Technology,Recruiting -> Hire -> Onboard -> Time -> Payroll,UI,Edit Technology Workday Gross-to-Net,Workday access is provisioned and Technology test data exists,"1. Open Workday Gross-to-Net.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",High,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00266,Workday,PAYROLL,Gross-to-Net,Technology,Budget -> Expense -> Journal -> Dashboard,Workflow,Route Technology Workday Gross-to-Net,Workday access is provisioned and Technology test data exists,"1. Open Workday Gross-to-Net.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Medium,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00267,Workday,PAYROLL,Gross-to-Net,Public Sector,Requisition -> Offer -> Hire -> Onboard -> Payroll,Accessibility,Approve Public Sector Workday Gross-to-Net,Workday access is provisioned and Public Sector test data exists,"1. Open Workday Gross-to-Net.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",Low,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-PAY-00268,Workday,PAYROLL,Gross-to-Net,Public Sector,Employee Life Event -> Benefits -> Payroll -> Reporting,Integration,Submit Public Sector Workday Gross-to-Net,Workday access is provisioned and Public Sector test data exists,"1. Open Workday Gross-to-Net.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Medium,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
