Test Case ID,Platform,Module Group,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
ORA-PRO-00282,OracleApps,procurement,Purchasing,Enterprise,Submit -> Validate -> Approve -> Complete,UI,Clone Enterprise OracleApps Purchasing,User has OracleApps access and Enterprise data exists,"1. Open Purchasing.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00283,OracleApps,procurement,Purchasing,Enterprise,Draft -> Review -> Publish -> Archive,Security,Search Enterprise OracleApps Purchasing,User has OracleApps access and Enterprise data exists,"1. Open Purchasing.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00284,OracleApps,procurement,Purchasing,Enterprise,Configure -> Execute -> Verify -> Close,Performance,Archive Enterprise OracleApps Purchasing,User has OracleApps access and Enterprise data exists,"1. Open Purchasing.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00285,OracleApps,procurement,Purchasing,Retail,Create -> Approve -> Post -> Report,UI,Archive Retail OracleApps Purchasing,User has OracleApps access and Retail data exists,"1. Open Purchasing.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00286,OracleApps,procurement,Purchasing,Retail,Submit -> Validate -> Approve -> Complete,Workflow,Reject Retail OracleApps Purchasing,User has OracleApps access and Retail data exists,"1. Open Purchasing.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00287,OracleApps,procurement,Purchasing,Retail,Draft -> Review -> Publish -> Archive,Security,Search Retail OracleApps Purchasing,User has OracleApps access and Retail data exists,"1. Open Purchasing.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00288,OracleApps,procurement,Purchasing,Retail,Configure -> Execute -> Verify -> Close,Workflow,Create Retail OracleApps Purchasing,User has OracleApps access and Retail data exists,"1. Open Purchasing.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00289,OracleApps,procurement,Purchasing,Manufacturing,Create -> Approve -> Post -> Report,Security,Reject Manufacturing OracleApps Purchasing,User has OracleApps access and Manufacturing data exists,"1. Open Purchasing.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00290,OracleApps,procurement,Purchasing,Manufacturing,Submit -> Validate -> Approve -> Complete,Regression,Restore Manufacturing OracleApps Purchasing,User has OracleApps access and Manufacturing data exists,"1. Open Purchasing.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00291,OracleApps,procurement,Purchasing,Manufacturing,Draft -> Review -> Publish -> Archive,Workflow,Clone Manufacturing OracleApps Purchasing,User has OracleApps access and Manufacturing data exists,"1. Open Purchasing.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00292,OracleApps,procurement,Purchasing,Manufacturing,Configure -> Execute -> Verify -> Close,Regression,Update Manufacturing OracleApps Purchasing,User has OracleApps access and Manufacturing data exists,"1. Open Purchasing.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00293,OracleApps,procurement,Purchasing,Healthcare,Create -> Approve -> Post -> Report,Regression,Submit Healthcare OracleApps Purchasing,User has OracleApps access and Healthcare data exists,"1. Open Purchasing.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00294,OracleApps,procurement,Purchasing,Healthcare,Submit -> Validate -> Approve -> Complete,Functional,Escalate Healthcare OracleApps Purchasing,User has OracleApps access and Healthcare data exists,"1. Open Purchasing.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00295,OracleApps,procurement,Purchasing,Healthcare,Draft -> Review -> Publish -> Archive,Regression,Reject Healthcare OracleApps Purchasing,User has OracleApps access and Healthcare data exists,"1. Open Purchasing.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00296,OracleApps,procurement,Purchasing,Healthcare,Configure -> Execute -> Verify -> Close,Integration,Validate Healthcare OracleApps Purchasing,User has OracleApps access and Healthcare data exists,"1. Open Purchasing.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00297,OracleApps,procurement,Purchasing,Public Sector,Create -> Approve -> Post -> Report,Functional,Route Public Sector OracleApps Purchasing,User has OracleApps access and Public Sector data exists,"1. Open Purchasing.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00298,OracleApps,procurement,Purchasing,Public Sector,Submit -> Validate -> Approve -> Complete,Workflow,Validate Public Sector OracleApps Purchasing,User has OracleApps access and Public Sector data exists,"1. Open Purchasing.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00299,OracleApps,procurement,Purchasing,Public Sector,Draft -> Review -> Publish -> Archive,Accessibility,Submit Public Sector OracleApps Purchasing,User has OracleApps access and Public Sector data exists,"1. Open Purchasing.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00300,OracleApps,procurement,Purchasing,Public Sector,Configure -> Execute -> Verify -> Close,Accessibility,Update Public Sector OracleApps Purchasing,User has OracleApps access and Public Sector data exists,"1. Open Purchasing.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00301,OracleApps,procurement,Purchasing,Technology,Create -> Approve -> Post -> Report,Regression,Update Technology OracleApps Purchasing,User has OracleApps access and Technology data exists,"1. Open Purchasing.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00302,OracleApps,procurement,Purchasing,Technology,Submit -> Validate -> Approve -> Complete,Regression,Edit Technology OracleApps Purchasing,User has OracleApps access and Technology data exists,"1. Open Purchasing.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00303,OracleApps,procurement,Purchasing,Technology,Draft -> Review -> Publish -> Archive,Functional,Archive Technology OracleApps Purchasing,User has OracleApps access and Technology data exists,"1. Open Purchasing.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00304,OracleApps,procurement,Purchasing,Technology,Configure -> Execute -> Verify -> Close,Security,Approve Technology OracleApps Purchasing,User has OracleApps access and Technology data exists,"1. Open Purchasing.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00305,OracleApps,procurement,Purchasing,Education,Create -> Approve -> Post -> Report,Accessibility,Clone Education OracleApps Purchasing,User has OracleApps access and Education data exists,"1. Open Purchasing.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00306,OracleApps,procurement,Purchasing,Education,Submit -> Validate -> Approve -> Complete,Accessibility,Reject Education OracleApps Purchasing,User has OracleApps access and Education data exists,"1. Open Purchasing.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00307,OracleApps,procurement,Purchasing,Education,Draft -> Review -> Publish -> Archive,Workflow,Approve Education OracleApps Purchasing,User has OracleApps access and Education data exists,"1. Open Purchasing.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00308,OracleApps,procurement,Purchasing,Education,Configure -> Execute -> Verify -> Close,Workflow,Archive Education OracleApps Purchasing,User has OracleApps access and Education data exists,"1. Open Purchasing.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00309,OracleApps,procurement,Supplier Management,Enterprise,Create -> Approve -> Post -> Report,Performance,Submit Enterprise OracleApps Supplier Management,User has OracleApps access and Enterprise data exists,"1. Open Supplier Management.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00310,OracleApps,procurement,Supplier Management,Enterprise,Submit -> Validate -> Approve -> Complete,Workflow,Delete Enterprise OracleApps Supplier Management,User has OracleApps access and Enterprise data exists,"1. Open Supplier Management.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00311,OracleApps,procurement,Supplier Management,Enterprise,Draft -> Review -> Publish -> Archive,Workflow,Clone Enterprise OracleApps Supplier Management,User has OracleApps access and Enterprise data exists,"1. Open Supplier Management.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00312,OracleApps,procurement,Supplier Management,Enterprise,Configure -> Execute -> Verify -> Close,Security,Submit Enterprise OracleApps Supplier Management,User has OracleApps access and Enterprise data exists,"1. Open Supplier Management.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00313,OracleApps,procurement,Supplier Management,Retail,Create -> Approve -> Post -> Report,Integration,Restore Retail OracleApps Supplier Management,User has OracleApps access and Retail data exists,"1. Open Supplier Management.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00314,OracleApps,procurement,Supplier Management,Retail,Submit -> Validate -> Approve -> Complete,Accessibility,Submit Retail OracleApps Supplier Management,User has OracleApps access and Retail data exists,"1. Open Supplier Management.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00315,OracleApps,procurement,Supplier Management,Retail,Draft -> Review -> Publish -> Archive,Security,Edit Retail OracleApps Supplier Management,User has OracleApps access and Retail data exists,"1. Open Supplier Management.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00316,OracleApps,procurement,Supplier Management,Retail,Configure -> Execute -> Verify -> Close,Accessibility,Create Retail OracleApps Supplier Management,User has OracleApps access and Retail data exists,"1. Open Supplier Management.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00317,OracleApps,procurement,Supplier Management,Manufacturing,Create -> Approve -> Post -> Report,Workflow,Restore Manufacturing OracleApps Supplier Management,User has OracleApps access and Manufacturing data exists,"1. Open Supplier Management.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00318,OracleApps,procurement,Supplier Management,Manufacturing,Submit -> Validate -> Approve -> Complete,Integration,Route Manufacturing OracleApps Supplier Management,User has OracleApps access and Manufacturing data exists,"1. Open Supplier Management.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00319,OracleApps,procurement,Supplier Management,Manufacturing,Draft -> Review -> Publish -> Archive,Integration,Validate Manufacturing OracleApps Supplier Management,User has OracleApps access and Manufacturing data exists,"1. Open Supplier Management.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00320,OracleApps,procurement,Supplier Management,Manufacturing,Configure -> Execute -> Verify -> Close,UI,Route Manufacturing OracleApps Supplier Management,User has OracleApps access and Manufacturing data exists,"1. Open Supplier Management.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00321,OracleApps,procurement,Supplier Management,Healthcare,Create -> Approve -> Post -> Report,Regression,Reject Healthcare OracleApps Supplier Management,User has OracleApps access and Healthcare data exists,"1. Open Supplier Management.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00322,OracleApps,procurement,Supplier Management,Healthcare,Submit -> Validate -> Approve -> Complete,UI,Update Healthcare OracleApps Supplier Management,User has OracleApps access and Healthcare data exists,"1. Open Supplier Management.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00323,OracleApps,procurement,Supplier Management,Healthcare,Draft -> Review -> Publish -> Archive,Functional,Clone Healthcare OracleApps Supplier Management,User has OracleApps access and Healthcare data exists,"1. Open Supplier Management.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00324,OracleApps,procurement,Supplier Management,Healthcare,Configure -> Execute -> Verify -> Close,Performance,Approve Healthcare OracleApps Supplier Management,User has OracleApps access and Healthcare data exists,"1. Open Supplier Management.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00325,OracleApps,procurement,Supplier Management,Public Sector,Create -> Approve -> Post -> Report,Functional,Validate Public Sector OracleApps Supplier Management,User has OracleApps access and Public Sector data exists,"1. Open Supplier Management.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00326,OracleApps,procurement,Supplier Management,Public Sector,Submit -> Validate -> Approve -> Complete,Performance,Validate Public Sector OracleApps Supplier Management,User has OracleApps access and Public Sector data exists,"1. Open Supplier Management.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00327,OracleApps,procurement,Supplier Management,Public Sector,Draft -> Review -> Publish -> Archive,Security,Validate Public Sector OracleApps Supplier Management,User has OracleApps access and Public Sector data exists,"1. Open Supplier Management.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00328,OracleApps,procurement,Supplier Management,Public Sector,Configure -> Execute -> Verify -> Close,Workflow,Create Public Sector OracleApps Supplier Management,User has OracleApps access and Public Sector data exists,"1. Open Supplier Management.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00329,OracleApps,procurement,Supplier Management,Technology,Create -> Approve -> Post -> Report,Performance,Validate Technology OracleApps Supplier Management,User has OracleApps access and Technology data exists,"1. Open Supplier Management.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00330,OracleApps,procurement,Supplier Management,Technology,Submit -> Validate -> Approve -> Complete,Performance,Approve Technology OracleApps Supplier Management,User has OracleApps access and Technology data exists,"1. Open Supplier Management.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00331,OracleApps,procurement,Supplier Management,Technology,Draft -> Review -> Publish -> Archive,Accessibility,Search Technology OracleApps Supplier Management,User has OracleApps access and Technology data exists,"1. Open Supplier Management.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00332,OracleApps,procurement,Supplier Management,Technology,Configure -> Execute -> Verify -> Close,Performance,Reject Technology OracleApps Supplier Management,User has OracleApps access and Technology data exists,"1. Open Supplier Management.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00333,OracleApps,procurement,Supplier Management,Education,Create -> Approve -> Post -> Report,Security,Update Education OracleApps Supplier Management,User has OracleApps access and Education data exists,"1. Open Supplier Management.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00334,OracleApps,procurement,Supplier Management,Education,Submit -> Validate -> Approve -> Complete,UI,Reject Education OracleApps Supplier Management,User has OracleApps access and Education data exists,"1. Open Supplier Management.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00335,OracleApps,procurement,Supplier Management,Education,Draft -> Review -> Publish -> Archive,Workflow,Edit Education OracleApps Supplier Management,User has OracleApps access and Education data exists,"1. Open Supplier Management.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00336,OracleApps,procurement,Supplier Management,Education,Configure -> Execute -> Verify -> Close,Regression,Search Education OracleApps Supplier Management,User has OracleApps access and Education data exists,"1. Open Supplier Management.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00337,OracleApps,procurement,Sourcing,Enterprise,Create -> Approve -> Post -> Report,Regression,Submit Enterprise OracleApps Sourcing,User has OracleApps access and Enterprise data exists,"1. Open Sourcing.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00338,OracleApps,procurement,Sourcing,Enterprise,Submit -> Validate -> Approve -> Complete,Integration,Update Enterprise OracleApps Sourcing,User has OracleApps access and Enterprise data exists,"1. Open Sourcing.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00339,OracleApps,procurement,Sourcing,Enterprise,Draft -> Review -> Publish -> Archive,Regression,Validate Enterprise OracleApps Sourcing,User has OracleApps access and Enterprise data exists,"1. Open Sourcing.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-PRO-00340,OracleApps,procurement,Sourcing,Enterprise,Configure -> Execute -> Verify -> Close,UI,Restore Enterprise OracleApps Sourcing,User has OracleApps access and Enterprise data exists,"1. Open Sourcing.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
