Test Case ID,Platform,Module Group,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
ORA-FIN-00532,OracleApps,financials,General Ledger,Education,Configure -> Execute -> Verify -> Close,Integration,Archive Education OracleApps General Ledger,User has OracleApps access and Education data exists,"1. Open General Ledger.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-FIN-00533,OracleApps,financials,Accounts Payable,Enterprise,Create -> Approve -> Post -> Report,Workflow,Archive Enterprise OracleApps Accounts Payable,User has OracleApps access and Enterprise data exists,"1. Open Accounts Payable.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-FIN-00534,OracleApps,financials,Accounts Payable,Enterprise,Submit -> Validate -> Approve -> Complete,Performance,Edit Enterprise OracleApps Accounts Payable,User has OracleApps access and Enterprise data exists,"1. Open Accounts Payable.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-FIN-00535,OracleApps,financials,Accounts Payable,Enterprise,Draft -> Review -> Publish -> Archive,Integration,Archive Enterprise OracleApps Accounts Payable,User has OracleApps access and Enterprise data exists,"1. Open Accounts Payable.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-FIN-00536,OracleApps,financials,Accounts Payable,Enterprise,Configure -> Execute -> Verify -> Close,Performance,Clone Enterprise OracleApps Accounts Payable,User has OracleApps access and Enterprise data exists,"1. Open Accounts Payable.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-FIN-00537,OracleApps,financials,Accounts Payable,Retail,Create -> Approve -> Post -> Report,Integration,Edit Retail OracleApps Accounts Payable,User has OracleApps access and Retail data exists,"1. Open Accounts Payable.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-FIN-00538,OracleApps,financials,Accounts Payable,Retail,Submit -> Validate -> Approve -> Complete,Regression,Update Retail OracleApps Accounts Payable,User has OracleApps access and Retail data exists,"1. Open Accounts Payable.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-FIN-00539,OracleApps,financials,Accounts Payable,Retail,Draft -> Review -> Publish -> Archive,Regression,Archive Retail OracleApps Accounts Payable,User has OracleApps access and Retail data exists,"1. Open Accounts Payable.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-FIN-00540,OracleApps,financials,Accounts Payable,Retail,Configure -> Execute -> Verify -> Close,Accessibility,Search Retail OracleApps Accounts Payable,User has OracleApps access and Retail data exists,"1. Open Accounts Payable.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-FIN-00541,OracleApps,financials,Accounts Payable,Manufacturing,Create -> Approve -> Post -> Report,UI,Edit Manufacturing OracleApps Accounts Payable,User has OracleApps access and Manufacturing data exists,"1. Open Accounts Payable.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-FIN-00542,OracleApps,financials,Accounts Payable,Manufacturing,Submit -> Validate -> Approve -> Complete,Integration,Search Manufacturing OracleApps Accounts Payable,User has OracleApps access and Manufacturing data exists,"1. Open Accounts Payable.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-FIN-00543,OracleApps,financials,Accounts Payable,Manufacturing,Draft -> Review -> Publish -> Archive,Accessibility,Search Manufacturing OracleApps Accounts Payable,User has OracleApps access and Manufacturing data exists,"1. Open Accounts Payable.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-FIN-00544,OracleApps,financials,Accounts Payable,Manufacturing,Configure -> Execute -> Verify -> Close,UI,Reject Manufacturing OracleApps Accounts Payable,User has OracleApps access and Manufacturing data exists,"1. Open Accounts Payable.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-FIN-00545,OracleApps,financials,Accounts Payable,Healthcare,Create -> Approve -> Post -> Report,Workflow,Reject Healthcare OracleApps Accounts Payable,User has OracleApps access and Healthcare data exists,"1. Open Accounts Payable.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-FIN-00546,OracleApps,financials,Accounts Payable,Healthcare,Submit -> Validate -> Approve -> Complete,Regression,Approve Healthcare OracleApps Accounts Payable,User has OracleApps access and Healthcare data exists,"1. Open Accounts Payable.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-FIN-00547,OracleApps,financials,Accounts Payable,Healthcare,Draft -> Review -> Publish -> Archive,Integration,Validate Healthcare OracleApps Accounts Payable,User has OracleApps access and Healthcare data exists,"1. Open Accounts Payable.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-FIN-00548,OracleApps,financials,Accounts Payable,Healthcare,Configure -> Execute -> Verify -> Close,Security,Edit Healthcare OracleApps Accounts Payable,User has OracleApps access and Healthcare data exists,"1. Open Accounts Payable.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-FIN-00549,OracleApps,financials,Accounts Payable,Public Sector,Create -> Approve -> Post -> Report,UI,Archive Public Sector OracleApps Accounts Payable,User has OracleApps access and Public Sector data exists,"1. Open Accounts Payable.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-FIN-00550,OracleApps,financials,Accounts Payable,Public Sector,Submit -> Validate -> Approve -> Complete,Integration,Restore Public Sector OracleApps Accounts Payable,User has OracleApps access and Public Sector data exists,"1. Open Accounts Payable.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-FIN-00551,OracleApps,financials,Accounts Payable,Public Sector,Draft -> Review -> Publish -> Archive,UI,Restore Public Sector OracleApps Accounts Payable,User has OracleApps access and Public Sector data exists,"1. Open Accounts Payable.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-FIN-00552,OracleApps,financials,Accounts Payable,Public Sector,Configure -> Execute -> Verify -> Close,Performance,Search Public Sector OracleApps Accounts Payable,User has OracleApps access and Public Sector data exists,"1. Open Accounts Payable.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-FIN-00553,OracleApps,financials,Accounts Payable,Technology,Create -> Approve -> Post -> Report,Functional,Clone Technology OracleApps Accounts Payable,User has OracleApps access and Technology data exists,"1. Open Accounts Payable.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-FIN-00554,OracleApps,financials,Accounts Payable,Technology,Submit -> Validate -> Approve -> Complete,Performance,Route Technology OracleApps Accounts Payable,User has OracleApps access and Technology data exists,"1. Open Accounts Payable.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-FIN-00555,OracleApps,financials,Accounts Payable,Technology,Draft -> Review -> Publish -> Archive,Workflow,Create Technology OracleApps Accounts Payable,User has OracleApps access and Technology data exists,"1. Open Accounts Payable.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-FIN-00556,OracleApps,financials,Accounts Payable,Technology,Configure -> Execute -> Verify -> Close,Functional,Restore Technology OracleApps Accounts Payable,User has OracleApps access and Technology data exists,"1. Open Accounts Payable.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-FIN-00557,OracleApps,financials,Accounts Payable,Education,Create -> Approve -> Post -> Report,Security,Archive Education OracleApps Accounts Payable,User has OracleApps access and Education data exists,"1. Open Accounts Payable.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-FIN-00558,OracleApps,financials,Accounts Payable,Education,Submit -> Validate -> Approve -> Complete,Workflow,Route Education OracleApps Accounts Payable,User has OracleApps access and Education data exists,"1. Open Accounts Payable.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-FIN-00559,OracleApps,financials,Accounts Payable,Education,Draft -> Review -> Publish -> Archive,Security,Create Education OracleApps Accounts Payable,User has OracleApps access and Education data exists,"1. Open Accounts Payable.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-FIN-00560,OracleApps,financials,Accounts Payable,Education,Configure -> Execute -> Verify -> Close,Regression,Search Education OracleApps Accounts Payable,User has OracleApps access and Education data exists,"1. Open Accounts Payable.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-FIN-00561,OracleApps,financials,Accounts Receivable,Enterprise,Create -> Approve -> Post -> Report,Security,Create Enterprise OracleApps Accounts Receivable,User has OracleApps access and Enterprise data exists,"1. Open Accounts Receivable.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-FIN-00562,OracleApps,financials,Accounts Receivable,Enterprise,Submit -> Validate -> Approve -> Complete,Security,Edit Enterprise OracleApps Accounts Receivable,User has OracleApps access and Enterprise data exists,"1. Open Accounts Receivable.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-FIN-00563,OracleApps,financials,Accounts Receivable,Enterprise,Draft -> Review -> Publish -> Archive,Performance,Restore Enterprise OracleApps Accounts Receivable,User has OracleApps access and Enterprise data exists,"1. Open Accounts Receivable.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-FIN-00564,OracleApps,financials,Accounts Receivable,Enterprise,Configure -> Execute -> Verify -> Close,Workflow,Archive Enterprise OracleApps Accounts Receivable,User has OracleApps access and Enterprise data exists,"1. Open Accounts Receivable.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-FIN-00565,OracleApps,financials,Accounts Receivable,Retail,Create -> Approve -> Post -> Report,UI,Archive Retail OracleApps Accounts Receivable,User has OracleApps access and Retail data exists,"1. Open Accounts Receivable.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-FIN-00566,OracleApps,financials,Accounts Receivable,Retail,Submit -> Validate -> Approve -> Complete,Performance,Escalate Retail OracleApps Accounts Receivable,User has OracleApps access and Retail data exists,"1. Open Accounts Receivable.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-FIN-00567,OracleApps,financials,Accounts Receivable,Retail,Draft -> Review -> Publish -> Archive,Security,Edit Retail OracleApps Accounts Receivable,User has OracleApps access and Retail data exists,"1. Open Accounts Receivable.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-FIN-00568,OracleApps,financials,Accounts Receivable,Retail,Configure -> Execute -> Verify -> Close,Functional,Approve Retail OracleApps Accounts Receivable,User has OracleApps access and Retail data exists,"1. Open Accounts Receivable.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-FIN-00569,OracleApps,financials,Accounts Receivable,Manufacturing,Create -> Approve -> Post -> Report,Security,Approve Manufacturing OracleApps Accounts Receivable,User has OracleApps access and Manufacturing data exists,"1. Open Accounts Receivable.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-FIN-00570,OracleApps,financials,Accounts Receivable,Manufacturing,Submit -> Validate -> Approve -> Complete,Performance,Reject Manufacturing OracleApps Accounts Receivable,User has OracleApps access and Manufacturing data exists,"1. Open Accounts Receivable.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-FIN-00571,OracleApps,financials,Accounts Receivable,Manufacturing,Draft -> Review -> Publish -> Archive,Functional,Validate Manufacturing OracleApps Accounts Receivable,User has OracleApps access and Manufacturing data exists,"1. Open Accounts Receivable.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-FIN-00572,OracleApps,financials,Accounts Receivable,Manufacturing,Configure -> Execute -> Verify -> Close,Workflow,Escalate Manufacturing OracleApps Accounts Receivable,User has OracleApps access and Manufacturing data exists,"1. Open Accounts Receivable.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-FIN-00573,OracleApps,financials,Accounts Receivable,Healthcare,Create -> Approve -> Post -> Report,Security,Reject Healthcare OracleApps Accounts Receivable,User has OracleApps access and Healthcare data exists,"1. Open Accounts Receivable.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-FIN-00574,OracleApps,financials,Accounts Receivable,Healthcare,Submit -> Validate -> Approve -> Complete,Functional,Delete Healthcare OracleApps Accounts Receivable,User has OracleApps access and Healthcare data exists,"1. Open Accounts Receivable.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-FIN-00575,OracleApps,financials,Accounts Receivable,Healthcare,Draft -> Review -> Publish -> Archive,Integration,Search Healthcare OracleApps Accounts Receivable,User has OracleApps access and Healthcare data exists,"1. Open Accounts Receivable.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-FIN-00576,OracleApps,financials,Accounts Receivable,Healthcare,Configure -> Execute -> Verify -> Close,Workflow,Archive Healthcare OracleApps Accounts Receivable,User has OracleApps access and Healthcare data exists,"1. Open Accounts Receivable.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-FIN-00577,OracleApps,financials,Accounts Receivable,Public Sector,Create -> Approve -> Post -> Report,Security,Route Public Sector OracleApps Accounts Receivable,User has OracleApps access and Public Sector data exists,"1. Open Accounts Receivable.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-FIN-00578,OracleApps,financials,Accounts Receivable,Public Sector,Submit -> Validate -> Approve -> Complete,Functional,Reject Public Sector OracleApps Accounts Receivable,User has OracleApps access and Public Sector data exists,"1. Open Accounts Receivable.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-FIN-00579,OracleApps,financials,Accounts Receivable,Public Sector,Draft -> Review -> Publish -> Archive,Accessibility,Clone Public Sector OracleApps Accounts Receivable,User has OracleApps access and Public Sector data exists,"1. Open Accounts Receivable.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-FIN-00580,OracleApps,financials,Accounts Receivable,Public Sector,Configure -> Execute -> Verify -> Close,Functional,Validate Public Sector OracleApps Accounts Receivable,User has OracleApps access and Public Sector data exists,"1. Open Accounts Receivable.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-FIN-00581,OracleApps,financials,Accounts Receivable,Technology,Create -> Approve -> Post -> Report,Integration,Delete Technology OracleApps Accounts Receivable,User has OracleApps access and Technology data exists,"1. Open Accounts Receivable.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-FIN-00582,OracleApps,financials,Accounts Receivable,Technology,Submit -> Validate -> Approve -> Complete,Regression,Delete Technology OracleApps Accounts Receivable,User has OracleApps access and Technology data exists,"1. Open Accounts Receivable.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-FIN-00583,OracleApps,financials,Accounts Receivable,Technology,Draft -> Review -> Publish -> Archive,Regression,Search Technology OracleApps Accounts Receivable,User has OracleApps access and Technology data exists,"1. Open Accounts Receivable.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-FIN-00584,OracleApps,financials,Accounts Receivable,Technology,Configure -> Execute -> Verify -> Close,UI,Reject Technology OracleApps Accounts Receivable,User has OracleApps access and Technology data exists,"1. Open Accounts Receivable.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-FIN-00585,OracleApps,financials,Accounts Receivable,Education,Create -> Approve -> Post -> Report,Regression,Reject Education OracleApps Accounts Receivable,User has OracleApps access and Education data exists,"1. Open Accounts Receivable.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-FIN-00586,OracleApps,financials,Accounts Receivable,Education,Submit -> Validate -> Approve -> Complete,UI,Search Education OracleApps Accounts Receivable,User has OracleApps access and Education data exists,"1. Open Accounts Receivable.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-FIN-00587,OracleApps,financials,Accounts Receivable,Education,Draft -> Review -> Publish -> Archive,Security,Validate Education OracleApps Accounts Receivable,User has OracleApps access and Education data exists,"1. Open Accounts Receivable.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-FIN-00588,OracleApps,financials,Accounts Receivable,Education,Configure -> Execute -> Verify -> Close,UI,Escalate Education OracleApps Accounts Receivable,User has OracleApps access and Education data exists,"1. Open Accounts Receivable.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-FIN-00589,OracleApps,financials,Cash Management,Enterprise,Create -> Approve -> Post -> Report,Regression,Restore Enterprise OracleApps Cash Management,User has OracleApps access and Enterprise data exists,"1. Open Cash Management.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
