Test Case ID,Platform,Module Group,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
DYN-PRO-00308,Dynamics365,project_ops,Resource Management,Technology,Configure -> Execute -> Verify -> Close,Workflow,Edit Technology Dynamics365 Resource Management,User has Dynamics365 access and Technology data exists,"1. Open Resource Management.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-PRO-00309,Dynamics365,project_ops,Timesheets,Retail,Create -> Approve -> Post -> Report,Regression,Search Retail Dynamics365 Timesheets,User has Dynamics365 access and Retail data exists,"1. Open Timesheets.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-PRO-00310,Dynamics365,project_ops,Timesheets,Retail,Submit -> Validate -> Approve -> Complete,UI,Clone Retail Dynamics365 Timesheets,User has Dynamics365 access and Retail data exists,"1. Open Timesheets.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-PRO-00311,Dynamics365,project_ops,Timesheets,Retail,Draft -> Review -> Publish -> Archive,Performance,Submit Retail Dynamics365 Timesheets,User has Dynamics365 access and Retail data exists,"1. Open Timesheets.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-PRO-00312,Dynamics365,project_ops,Timesheets,Retail,Configure -> Execute -> Verify -> Close,UI,Route Retail Dynamics365 Timesheets,User has Dynamics365 access and Retail data exists,"1. Open Timesheets.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-PRO-00313,Dynamics365,project_ops,Timesheets,Manufacturing,Create -> Approve -> Post -> Report,Functional,Submit Manufacturing Dynamics365 Timesheets,User has Dynamics365 access and Manufacturing data exists,"1. Open Timesheets.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-PRO-00314,Dynamics365,project_ops,Timesheets,Manufacturing,Submit -> Validate -> Approve -> Complete,Functional,Create Manufacturing Dynamics365 Timesheets,User has Dynamics365 access and Manufacturing data exists,"1. Open Timesheets.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-PRO-00315,Dynamics365,project_ops,Timesheets,Manufacturing,Draft -> Review -> Publish -> Archive,Regression,Search Manufacturing Dynamics365 Timesheets,User has Dynamics365 access and Manufacturing data exists,"1. Open Timesheets.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-PRO-00316,Dynamics365,project_ops,Timesheets,Manufacturing,Configure -> Execute -> Verify -> Close,Integration,Clone Manufacturing Dynamics365 Timesheets,User has Dynamics365 access and Manufacturing data exists,"1. Open Timesheets.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-PRO-00317,Dynamics365,project_ops,Timesheets,Healthcare,Create -> Approve -> Post -> Report,Accessibility,Approve Healthcare Dynamics365 Timesheets,User has Dynamics365 access and Healthcare data exists,"1. Open Timesheets.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-PRO-00318,Dynamics365,project_ops,Timesheets,Healthcare,Submit -> Validate -> Approve -> Complete,Security,Clone Healthcare Dynamics365 Timesheets,User has Dynamics365 access and Healthcare data exists,"1. Open Timesheets.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-PRO-00319,Dynamics365,project_ops,Timesheets,Healthcare,Draft -> Review -> Publish -> Archive,Security,Update Healthcare Dynamics365 Timesheets,User has Dynamics365 access and Healthcare data exists,"1. Open Timesheets.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-PRO-00320,Dynamics365,project_ops,Timesheets,Healthcare,Configure -> Execute -> Verify -> Close,Accessibility,Update Healthcare Dynamics365 Timesheets,User has Dynamics365 access and Healthcare data exists,"1. Open Timesheets.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-PRO-00321,Dynamics365,project_ops,Timesheets,Professional Services,Create -> Approve -> Post -> Report,Accessibility,Search Professional Services Dynamics365 Timesheets,User has Dynamics365 access and Professional Services data exists,"1. Open Timesheets.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-PRO-00322,Dynamics365,project_ops,Timesheets,Professional Services,Submit -> Validate -> Approve -> Complete,UI,Create Professional Services Dynamics365 Timesheets,User has Dynamics365 access and Professional Services data exists,"1. Open Timesheets.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-PRO-00323,Dynamics365,project_ops,Timesheets,Professional Services,Draft -> Review -> Publish -> Archive,Accessibility,Route Professional Services Dynamics365 Timesheets,User has Dynamics365 access and Professional Services data exists,"1. Open Timesheets.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-PRO-00324,Dynamics365,project_ops,Timesheets,Professional Services,Configure -> Execute -> Verify -> Close,Performance,Reject Professional Services Dynamics365 Timesheets,User has Dynamics365 access and Professional Services data exists,"1. Open Timesheets.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-PRO-00325,Dynamics365,project_ops,Timesheets,Public Sector,Create -> Approve -> Post -> Report,Accessibility,Delete Public Sector Dynamics365 Timesheets,User has Dynamics365 access and Public Sector data exists,"1. Open Timesheets.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-PRO-00326,Dynamics365,project_ops,Timesheets,Public Sector,Submit -> Validate -> Approve -> Complete,UI,Restore Public Sector Dynamics365 Timesheets,User has Dynamics365 access and Public Sector data exists,"1. Open Timesheets.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-PRO-00327,Dynamics365,project_ops,Timesheets,Public Sector,Draft -> Review -> Publish -> Archive,UI,Create Public Sector Dynamics365 Timesheets,User has Dynamics365 access and Public Sector data exists,"1. Open Timesheets.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-PRO-00328,Dynamics365,project_ops,Timesheets,Public Sector,Configure -> Execute -> Verify -> Close,Accessibility,Clone Public Sector Dynamics365 Timesheets,User has Dynamics365 access and Public Sector data exists,"1. Open Timesheets.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-PRO-00329,Dynamics365,project_ops,Timesheets,Finance,Create -> Approve -> Post -> Report,Accessibility,Validate Finance Dynamics365 Timesheets,User has Dynamics365 access and Finance data exists,"1. Open Timesheets.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-PRO-00330,Dynamics365,project_ops,Timesheets,Finance,Submit -> Validate -> Approve -> Complete,Performance,Approve Finance Dynamics365 Timesheets,User has Dynamics365 access and Finance data exists,"1. Open Timesheets.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-PRO-00331,Dynamics365,project_ops,Timesheets,Finance,Draft -> Review -> Publish -> Archive,Accessibility,Create Finance Dynamics365 Timesheets,User has Dynamics365 access and Finance data exists,"1. Open Timesheets.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-PRO-00332,Dynamics365,project_ops,Timesheets,Finance,Configure -> Execute -> Verify -> Close,Accessibility,Route Finance Dynamics365 Timesheets,User has Dynamics365 access and Finance data exists,"1. Open Timesheets.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-PRO-00333,Dynamics365,project_ops,Timesheets,Technology,Create -> Approve -> Post -> Report,Accessibility,Route Technology Dynamics365 Timesheets,User has Dynamics365 access and Technology data exists,"1. Open Timesheets.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-PRO-00334,Dynamics365,project_ops,Timesheets,Technology,Submit -> Validate -> Approve -> Complete,Regression,Escalate Technology Dynamics365 Timesheets,User has Dynamics365 access and Technology data exists,"1. Open Timesheets.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-PRO-00335,Dynamics365,project_ops,Timesheets,Technology,Draft -> Review -> Publish -> Archive,UI,Submit Technology Dynamics365 Timesheets,User has Dynamics365 access and Technology data exists,"1. Open Timesheets.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-PRO-00336,Dynamics365,project_ops,Timesheets,Technology,Configure -> Execute -> Verify -> Close,Regression,Escalate Technology Dynamics365 Timesheets,User has Dynamics365 access and Technology data exists,"1. Open Timesheets.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-PRO-00337,Dynamics365,project_ops,Projects,Retail,Create -> Approve -> Post -> Report,Security,Route Retail Dynamics365 Projects,User has Dynamics365 access and Retail data exists,"1. Open Projects.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-PRO-00338,Dynamics365,project_ops,Projects,Retail,Submit -> Validate -> Approve -> Complete,Integration,Escalate Retail Dynamics365 Projects,User has Dynamics365 access and Retail data exists,"1. Open Projects.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-PRO-00339,Dynamics365,project_ops,Projects,Retail,Draft -> Review -> Publish -> Archive,Workflow,Route Retail Dynamics365 Projects,User has Dynamics365 access and Retail data exists,"1. Open Projects.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-PRO-00340,Dynamics365,project_ops,Projects,Retail,Configure -> Execute -> Verify -> Close,Workflow,Escalate Retail Dynamics365 Projects,User has Dynamics365 access and Retail data exists,"1. Open Projects.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-PRO-00341,Dynamics365,project_ops,Projects,Manufacturing,Create -> Approve -> Post -> Report,UI,Search Manufacturing Dynamics365 Projects,User has Dynamics365 access and Manufacturing data exists,"1. Open Projects.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-PRO-00342,Dynamics365,project_ops,Projects,Manufacturing,Submit -> Validate -> Approve -> Complete,Integration,Restore Manufacturing Dynamics365 Projects,User has Dynamics365 access and Manufacturing data exists,"1. Open Projects.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-PRO-00343,Dynamics365,project_ops,Projects,Manufacturing,Draft -> Review -> Publish -> Archive,Functional,Submit Manufacturing Dynamics365 Projects,User has Dynamics365 access and Manufacturing data exists,"1. Open Projects.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-PRO-00344,Dynamics365,project_ops,Projects,Manufacturing,Configure -> Execute -> Verify -> Close,Security,Validate Manufacturing Dynamics365 Projects,User has Dynamics365 access and Manufacturing data exists,"1. Open Projects.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-PRO-00345,Dynamics365,project_ops,Projects,Healthcare,Create -> Approve -> Post -> Report,UI,Create Healthcare Dynamics365 Projects,User has Dynamics365 access and Healthcare data exists,"1. Open Projects.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-PRO-00346,Dynamics365,project_ops,Projects,Healthcare,Submit -> Validate -> Approve -> Complete,Workflow,Search Healthcare Dynamics365 Projects,User has Dynamics365 access and Healthcare data exists,"1. Open Projects.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-PRO-00347,Dynamics365,project_ops,Projects,Healthcare,Draft -> Review -> Publish -> Archive,Accessibility,Escalate Healthcare Dynamics365 Projects,User has Dynamics365 access and Healthcare data exists,"1. Open Projects.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-PRO-00348,Dynamics365,project_ops,Projects,Healthcare,Configure -> Execute -> Verify -> Close,Integration,Approve Healthcare Dynamics365 Projects,User has Dynamics365 access and Healthcare data exists,"1. Open Projects.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-PRO-00349,Dynamics365,project_ops,Projects,Professional Services,Create -> Approve -> Post -> Report,Integration,Reject Professional Services Dynamics365 Projects,User has Dynamics365 access and Professional Services data exists,"1. Open Projects.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-PRO-00350,Dynamics365,project_ops,Projects,Professional Services,Submit -> Validate -> Approve -> Complete,Accessibility,Restore Professional Services Dynamics365 Projects,User has Dynamics365 access and Professional Services data exists,"1. Open Projects.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-PRO-00351,Dynamics365,project_ops,Projects,Professional Services,Draft -> Review -> Publish -> Archive,Accessibility,Validate Professional Services Dynamics365 Projects,User has Dynamics365 access and Professional Services data exists,"1. Open Projects.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-PRO-00352,Dynamics365,project_ops,Projects,Professional Services,Configure -> Execute -> Verify -> Close,Regression,Search Professional Services Dynamics365 Projects,User has Dynamics365 access and Professional Services data exists,"1. Open Projects.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-PRO-00353,Dynamics365,project_ops,Projects,Public Sector,Create -> Approve -> Post -> Report,UI,Approve Public Sector Dynamics365 Projects,User has Dynamics365 access and Public Sector data exists,"1. Open Projects.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-PRO-00354,Dynamics365,project_ops,Projects,Public Sector,Submit -> Validate -> Approve -> Complete,Performance,Update Public Sector Dynamics365 Projects,User has Dynamics365 access and Public Sector data exists,"1. Open Projects.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-PRO-00355,Dynamics365,project_ops,Projects,Public Sector,Draft -> Review -> Publish -> Archive,Integration,Archive Public Sector Dynamics365 Projects,User has Dynamics365 access and Public Sector data exists,"1. Open Projects.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-PRO-00356,Dynamics365,project_ops,Projects,Public Sector,Configure -> Execute -> Verify -> Close,Security,Create Public Sector Dynamics365 Projects,User has Dynamics365 access and Public Sector data exists,"1. Open Projects.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-PRO-00357,Dynamics365,project_ops,Projects,Finance,Create -> Approve -> Post -> Report,UI,Submit Finance Dynamics365 Projects,User has Dynamics365 access and Finance data exists,"1. Open Projects.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-PRO-00358,Dynamics365,project_ops,Projects,Finance,Submit -> Validate -> Approve -> Complete,Security,Update Finance Dynamics365 Projects,User has Dynamics365 access and Finance data exists,"1. Open Projects.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-PRO-00359,Dynamics365,project_ops,Projects,Finance,Draft -> Review -> Publish -> Archive,Workflow,Clone Finance Dynamics365 Projects,User has Dynamics365 access and Finance data exists,"1. Open Projects.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-PRO-00360,Dynamics365,project_ops,Projects,Finance,Configure -> Execute -> Verify -> Close,Accessibility,Restore Finance Dynamics365 Projects,User has Dynamics365 access and Finance data exists,"1. Open Projects.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-PRO-00361,Dynamics365,project_ops,Projects,Technology,Create -> Approve -> Post -> Report,Security,Delete Technology Dynamics365 Projects,User has Dynamics365 access and Technology data exists,"1. Open Projects.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-PRO-00362,Dynamics365,project_ops,Projects,Technology,Submit -> Validate -> Approve -> Complete,UI,Reject Technology Dynamics365 Projects,User has Dynamics365 access and Technology data exists,"1. Open Projects.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-PRO-00363,Dynamics365,project_ops,Projects,Technology,Draft -> Review -> Publish -> Archive,UI,Create Technology Dynamics365 Projects,User has Dynamics365 access and Technology data exists,"1. Open Projects.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-PRO-00364,Dynamics365,project_ops,Projects,Technology,Configure -> Execute -> Verify -> Close,Regression,Delete Technology Dynamics365 Projects,User has Dynamics365 access and Technology data exists,"1. Open Projects.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-PRO-00365,Dynamics365,project_ops,Project Billing,Retail,Create -> Approve -> Post -> Report,Regression,Update Retail Dynamics365 Project Billing,User has Dynamics365 access and Retail data exists,"1. Open Project Billing.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-PRO-00366,Dynamics365,project_ops,Project Billing,Retail,Submit -> Validate -> Approve -> Complete,Integration,Escalate Retail Dynamics365 Project Billing,User has Dynamics365 access and Retail data exists,"1. Open Project Billing.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
