Test Case ID,Suite,Function,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
SAP-PS-00263,SAP Ph-II,PS,WBS,Banking,Request -> Process -> Approve -> Complete,Performance,Escalate Banking SAP WBS,SAP access provisioned and Banking test data exists,"1. Open WBS.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00264,SAP Ph-II,PS,WBS,Banking,Master Data -> Transaction -> Settlement -> Analytics,Regression,Update Banking SAP WBS,SAP access provisioned and Banking test data exists,"1. Open WBS.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00265,SAP Ph-II,PS,WBS,Banking,Order -> Delivery -> Billing -> Accounting,Regression,Search Banking SAP WBS,SAP access provisioned and Banking test data exists,"1. Open WBS.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00266,SAP Ph-II,PS,WBS,Utilities,Create -> Approve -> Post -> Report,Functional,Update Utilities SAP WBS,SAP access provisioned and Utilities test data exists,"1. Open WBS.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00267,SAP Ph-II,PS,WBS,Utilities,Plan -> Execute -> Verify -> Close,UI,Archive Utilities SAP WBS,SAP access provisioned and Utilities test data exists,"1. Open WBS.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00268,SAP Ph-II,PS,WBS,Utilities,Request -> Process -> Approve -> Complete,Workflow,Submit Utilities SAP WBS,SAP access provisioned and Utilities test data exists,"1. Open WBS.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00269,SAP Ph-II,PS,WBS,Utilities,Master Data -> Transaction -> Settlement -> Analytics,Regression,Create Utilities SAP WBS,SAP access provisioned and Utilities test data exists,"1. Open WBS.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00270,SAP Ph-II,PS,WBS,Utilities,Order -> Delivery -> Billing -> Accounting,Workflow,Route Utilities SAP WBS,SAP access provisioned and Utilities test data exists,"1. Open WBS.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00271,SAP Ph-II,PS,WBS,CPG,Create -> Approve -> Post -> Report,Regression,Search CPG SAP WBS,SAP access provisioned and CPG test data exists,"1. Open WBS.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00272,SAP Ph-II,PS,WBS,CPG,Plan -> Execute -> Verify -> Close,Regression,Create CPG SAP WBS,SAP access provisioned and CPG test data exists,"1. Open WBS.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00273,SAP Ph-II,PS,WBS,CPG,Request -> Process -> Approve -> Complete,Functional,Delete CPG SAP WBS,SAP access provisioned and CPG test data exists,"1. Open WBS.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00274,SAP Ph-II,PS,WBS,CPG,Master Data -> Transaction -> Settlement -> Analytics,Functional,Route CPG SAP WBS,SAP access provisioned and CPG test data exists,"1. Open WBS.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00275,SAP Ph-II,PS,WBS,CPG,Order -> Delivery -> Billing -> Accounting,Security,Approve CPG SAP WBS,SAP access provisioned and CPG test data exists,"1. Open WBS.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00276,SAP Ph-II,PS,WBS,Public Sector,Create -> Approve -> Post -> Report,Security,Clone Public Sector SAP WBS,SAP access provisioned and Public Sector test data exists,"1. Open WBS.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00277,SAP Ph-II,PS,WBS,Public Sector,Plan -> Execute -> Verify -> Close,Workflow,Search Public Sector SAP WBS,SAP access provisioned and Public Sector test data exists,"1. Open WBS.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,High,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00278,SAP Ph-II,PS,WBS,Public Sector,Request -> Process -> Approve -> Complete,Regression,Escalate Public Sector SAP WBS,SAP access provisioned and Public Sector test data exists,"1. Open WBS.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00279,SAP Ph-II,PS,WBS,Public Sector,Master Data -> Transaction -> Settlement -> Analytics,Integration,Edit Public Sector SAP WBS,SAP access provisioned and Public Sector test data exists,"1. Open WBS.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00280,SAP Ph-II,PS,WBS,Public Sector,Order -> Delivery -> Billing -> Accounting,Regression,Escalate Public Sector SAP WBS,SAP access provisioned and Public Sector test data exists,"1. Open WBS.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00281,SAP Ph-II,PS,Networks,Manufacturing,Create -> Approve -> Post -> Report,Security,Reject Manufacturing SAP Networks,SAP access provisioned and Manufacturing test data exists,"1. Open Networks.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00282,SAP Ph-II,PS,Networks,Manufacturing,Plan -> Execute -> Verify -> Close,Security,Update Manufacturing SAP Networks,SAP access provisioned and Manufacturing test data exists,"1. Open Networks.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00283,SAP Ph-II,PS,Networks,Manufacturing,Request -> Process -> Approve -> Complete,UI,Reject Manufacturing SAP Networks,SAP access provisioned and Manufacturing test data exists,"1. Open Networks.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00284,SAP Ph-II,PS,Networks,Manufacturing,Master Data -> Transaction -> Settlement -> Analytics,Integration,Search Manufacturing SAP Networks,SAP access provisioned and Manufacturing test data exists,"1. Open Networks.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00285,SAP Ph-II,PS,Networks,Manufacturing,Order -> Delivery -> Billing -> Accounting,Performance,Approve Manufacturing SAP Networks,SAP access provisioned and Manufacturing test data exists,"1. Open Networks.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00286,SAP Ph-II,PS,Networks,Retail,Create -> Approve -> Post -> Report,UI,Delete Retail SAP Networks,SAP access provisioned and Retail test data exists,"1. Open Networks.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00287,SAP Ph-II,PS,Networks,Retail,Plan -> Execute -> Verify -> Close,Security,Update Retail SAP Networks,SAP access provisioned and Retail test data exists,"1. Open Networks.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00288,SAP Ph-II,PS,Networks,Retail,Request -> Process -> Approve -> Complete,Security,Route Retail SAP Networks,SAP access provisioned and Retail test data exists,"1. Open Networks.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00289,SAP Ph-II,PS,Networks,Retail,Master Data -> Transaction -> Settlement -> Analytics,Regression,Validate Retail SAP Networks,SAP access provisioned and Retail test data exists,"1. Open Networks.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00290,SAP Ph-II,PS,Networks,Retail,Order -> Delivery -> Billing -> Accounting,Integration,Create Retail SAP Networks,SAP access provisioned and Retail test data exists,"1. Open Networks.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00291,SAP Ph-II,PS,Networks,Pharma,Create -> Approve -> Post -> Report,Functional,Update Pharma SAP Networks,SAP access provisioned and Pharma test data exists,"1. Open Networks.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00292,SAP Ph-II,PS,Networks,Pharma,Plan -> Execute -> Verify -> Close,Workflow,Validate Pharma SAP Networks,SAP access provisioned and Pharma test data exists,"1. Open Networks.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,High,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00293,SAP Ph-II,PS,Networks,Pharma,Request -> Process -> Approve -> Complete,Performance,Submit Pharma SAP Networks,SAP access provisioned and Pharma test data exists,"1. Open Networks.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00294,SAP Ph-II,PS,Networks,Pharma,Master Data -> Transaction -> Settlement -> Analytics,Performance,Approve Pharma SAP Networks,SAP access provisioned and Pharma test data exists,"1. Open Networks.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00295,SAP Ph-II,PS,Networks,Pharma,Order -> Delivery -> Billing -> Accounting,Integration,Search Pharma SAP Networks,SAP access provisioned and Pharma test data exists,"1. Open Networks.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00296,SAP Ph-II,PS,Networks,Automotive,Create -> Approve -> Post -> Report,Performance,Delete Automotive SAP Networks,SAP access provisioned and Automotive test data exists,"1. Open Networks.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00297,SAP Ph-II,PS,Networks,Automotive,Plan -> Execute -> Verify -> Close,Performance,Update Automotive SAP Networks,SAP access provisioned and Automotive test data exists,"1. Open Networks.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00298,SAP Ph-II,PS,Networks,Automotive,Request -> Process -> Approve -> Complete,UI,Delete Automotive SAP Networks,SAP access provisioned and Automotive test data exists,"1. Open Networks.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00299,SAP Ph-II,PS,Networks,Automotive,Master Data -> Transaction -> Settlement -> Analytics,Integration,Restore Automotive SAP Networks,SAP access provisioned and Automotive test data exists,"1. Open Networks.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00300,SAP Ph-II,PS,Networks,Automotive,Order -> Delivery -> Billing -> Accounting,Functional,Delete Automotive SAP Networks,SAP access provisioned and Automotive test data exists,"1. Open Networks.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00301,SAP Ph-II,PS,Networks,Banking,Create -> Approve -> Post -> Report,Performance,Reject Banking SAP Networks,SAP access provisioned and Banking test data exists,"1. Open Networks.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00302,SAP Ph-II,PS,Networks,Banking,Plan -> Execute -> Verify -> Close,Performance,Approve Banking SAP Networks,SAP access provisioned and Banking test data exists,"1. Open Networks.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00303,SAP Ph-II,PS,Networks,Banking,Request -> Process -> Approve -> Complete,Functional,Edit Banking SAP Networks,SAP access provisioned and Banking test data exists,"1. Open Networks.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00304,SAP Ph-II,PS,Networks,Banking,Master Data -> Transaction -> Settlement -> Analytics,UI,Delete Banking SAP Networks,SAP access provisioned and Banking test data exists,"1. Open Networks.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00305,SAP Ph-II,PS,Networks,Banking,Order -> Delivery -> Billing -> Accounting,Security,Update Banking SAP Networks,SAP access provisioned and Banking test data exists,"1. Open Networks.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00306,SAP Ph-II,PS,Networks,Utilities,Create -> Approve -> Post -> Report,Regression,Restore Utilities SAP Networks,SAP access provisioned and Utilities test data exists,"1. Open Networks.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00307,SAP Ph-II,PS,Networks,Utilities,Plan -> Execute -> Verify -> Close,Integration,Validate Utilities SAP Networks,SAP access provisioned and Utilities test data exists,"1. Open Networks.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00308,SAP Ph-II,PS,Networks,Utilities,Request -> Process -> Approve -> Complete,UI,Validate Utilities SAP Networks,SAP access provisioned and Utilities test data exists,"1. Open Networks.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00309,SAP Ph-II,PS,Networks,Utilities,Master Data -> Transaction -> Settlement -> Analytics,Performance,Create Utilities SAP Networks,SAP access provisioned and Utilities test data exists,"1. Open Networks.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00310,SAP Ph-II,PS,Networks,Utilities,Order -> Delivery -> Billing -> Accounting,Regression,Submit Utilities SAP Networks,SAP access provisioned and Utilities test data exists,"1. Open Networks.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00311,SAP Ph-II,PS,Networks,CPG,Create -> Approve -> Post -> Report,Regression,Reject CPG SAP Networks,SAP access provisioned and CPG test data exists,"1. Open Networks.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00312,SAP Ph-II,PS,Networks,CPG,Plan -> Execute -> Verify -> Close,UI,Edit CPG SAP Networks,SAP access provisioned and CPG test data exists,"1. Open Networks.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00313,SAP Ph-II,PS,Networks,CPG,Request -> Process -> Approve -> Complete,Functional,Escalate CPG SAP Networks,SAP access provisioned and CPG test data exists,"1. Open Networks.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00314,SAP Ph-II,PS,Networks,CPG,Master Data -> Transaction -> Settlement -> Analytics,Performance,Route CPG SAP Networks,SAP access provisioned and CPG test data exists,"1. Open Networks.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00315,SAP Ph-II,PS,Networks,CPG,Order -> Delivery -> Billing -> Accounting,Workflow,Create CPG SAP Networks,SAP access provisioned and CPG test data exists,"1. Open Networks.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00316,SAP Ph-II,PS,Networks,Public Sector,Create -> Approve -> Post -> Report,UI,Search Public Sector SAP Networks,SAP access provisioned and Public Sector test data exists,"1. Open Networks.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00317,SAP Ph-II,PS,Networks,Public Sector,Plan -> Execute -> Verify -> Close,Security,Create Public Sector SAP Networks,SAP access provisioned and Public Sector test data exists,"1. Open Networks.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00318,SAP Ph-II,PS,Networks,Public Sector,Request -> Process -> Approve -> Complete,Workflow,Approve Public Sector SAP Networks,SAP access provisioned and Public Sector test data exists,"1. Open Networks.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00319,SAP Ph-II,PS,Networks,Public Sector,Master Data -> Transaction -> Settlement -> Analytics,Performance,Restore Public Sector SAP Networks,SAP access provisioned and Public Sector test data exists,"1. Open Networks.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-PS-00320,SAP Ph-II,PS,Networks,Public Sector,Order -> Delivery -> Billing -> Accounting,Workflow,Submit Public Sector SAP Networks,SAP access provisioned and Public Sector test data exists,"1. Open Networks.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
