Test Case ID,Product,Folder,Capability,Domain,Flow,Test Type,Scenario,Preconditions,Steps,Expected Result,Priority,Sample Data
WEB-FOR-00092,WebApps,forms,forms,Retail,Render -> Interact -> Persist -> Report,UI,Edit WebApps forms,WebApps access and test data available,"1. Open forms.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-FOR-00093,WebApps,forms,forms,SaaS,Render -> Interact -> Persist -> Report,UI,Route WebApps forms,WebApps access and test data available,"1. Open forms.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-FOR-00094,WebApps,forms,forms,Media,Browse -> Add -> Checkout -> Confirm,Integration,Edit WebApps forms,WebApps access and test data available,"1. Open forms.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-FOR-00095,WebApps,forms,forms,Media,Open -> Authenticate -> Use -> Close,Integration,Create WebApps forms,WebApps access and test data available,"1. Open forms.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-FOR-00096,WebApps,forms,forms,Retail,Render -> Interact -> Persist -> Report,Functional,Escalate WebApps forms,WebApps access and test data available,"1. Open forms.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-FOR-00097,WebApps,forms,forms,SaaS,Browse -> Add -> Checkout -> Confirm,Functional,Escalate WebApps forms,WebApps access and test data available,"1. Open forms.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-FOR-00098,WebApps,forms,forms,Media,Open -> Authenticate -> Use -> Close,UI,Approve WebApps forms,WebApps access and test data available,"1. Open forms.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-FOR-00099,WebApps,forms,forms,Retail,Open -> Authenticate -> Use -> Close,Security,Clone WebApps forms,WebApps access and test data available,"1. Open forms.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-FOR-00100,WebApps,forms,forms,Retail,Open -> Authenticate -> Use -> Close,Functional,Reject WebApps forms,WebApps access and test data available,"1. Open forms.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-FOR-00101,WebApps,forms,forms,Marketplace,Browse -> Add -> Checkout -> Confirm,Performance,Create WebApps forms,WebApps access and test data available,"1. Open forms.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-FOR-00102,WebApps,forms,forms,Media,Open -> Authenticate -> Use -> Close,Performance,Update WebApps forms,WebApps access and test data available,"1. Open forms.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-FOR-00103,WebApps,forms,forms,Retail,Browse -> Add -> Checkout -> Confirm,Accessibility,Archive WebApps forms,WebApps access and test data available,"1. Open forms.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-FOR-00104,WebApps,forms,forms,Retail,Browse -> Add -> Checkout -> Confirm,Integration,Update WebApps forms,WebApps access and test data available,"1. Open forms.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-FOR-00105,WebApps,forms,forms,Retail,Browse -> Add -> Checkout -> Confirm,UI,Reject WebApps forms,WebApps access and test data available,"1. Open forms.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-FOR-00106,WebApps,forms,forms,Retail,Browse -> Add -> Checkout -> Confirm,Accessibility,Route WebApps forms,WebApps access and test data available,"1. Open forms.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-FOR-00107,WebApps,forms,forms,Retail,Render -> Interact -> Persist -> Report,Functional,Edit WebApps forms,WebApps access and test data available,"1. Open forms.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-FOR-00108,WebApps,forms,forms,Retail,Browse -> Add -> Checkout -> Confirm,UI,Route WebApps forms,WebApps access and test data available,"1. Open forms.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-FOR-00109,WebApps,forms,forms,Retail,Render -> Interact -> Persist -> Report,Integration,Route WebApps forms,WebApps access and test data available,"1. Open forms.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-FOR-00110,WebApps,forms,forms,Media,Browse -> Add -> Checkout -> Confirm,UI,Delete WebApps forms,WebApps access and test data available,"1. Open forms.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
