Test Case ID,Product,Folder,Capability,Domain,Flow,Test Type,Scenario,Preconditions,Steps,Expected Result,Priority,Sample Data
WEB-CHE-00090,WebApps,checkout,checkout,Retail,Render -> Interact -> Persist -> Report,Regression,Delete WebApps checkout,WebApps access and test data available,"1. Open checkout.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-CHE-00091,WebApps,checkout,checkout,SaaS,Open -> Authenticate -> Use -> Close,Functional,Create WebApps checkout,WebApps access and test data available,"1. Open checkout.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-CHE-00092,WebApps,checkout,checkout,SaaS,Open -> Authenticate -> Use -> Close,Regression,Restore WebApps checkout,WebApps access and test data available,"1. Open checkout.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-CHE-00093,WebApps,checkout,checkout,SaaS,Browse -> Add -> Checkout -> Confirm,Regression,Archive WebApps checkout,WebApps access and test data available,"1. Open checkout.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-CHE-00094,WebApps,checkout,checkout,Retail,Open -> Authenticate -> Use -> Close,Security,Approve WebApps checkout,WebApps access and test data available,"1. Open checkout.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-CHE-00095,WebApps,checkout,checkout,Retail,Browse -> Add -> Checkout -> Confirm,Integration,Update WebApps checkout,WebApps access and test data available,"1. Open checkout.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-CHE-00096,WebApps,checkout,checkout,Media,Browse -> Add -> Checkout -> Confirm,Performance,Approve WebApps checkout,WebApps access and test data available,"1. Open checkout.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-CHE-00097,WebApps,checkout,checkout,Retail,Browse -> Add -> Checkout -> Confirm,Performance,Clone WebApps checkout,WebApps access and test data available,"1. Open checkout.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-CHE-00098,WebApps,checkout,checkout,Marketplace,Open -> Authenticate -> Use -> Close,Integration,Restore WebApps checkout,WebApps access and test data available,"1. Open checkout.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-CHE-00099,WebApps,checkout,checkout,Retail,Open -> Authenticate -> Use -> Close,UI,Approve WebApps checkout,WebApps access and test data available,"1. Open checkout.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-CHE-00100,WebApps,checkout,checkout,Retail,Open -> Authenticate -> Use -> Close,Integration,Approve WebApps checkout,WebApps access and test data available,"1. Open checkout.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-CHE-00101,WebApps,checkout,checkout,SaaS,Open -> Authenticate -> Use -> Close,Accessibility,Restore WebApps checkout,WebApps access and test data available,"1. Open checkout.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-CHE-00102,WebApps,checkout,checkout,SaaS,Render -> Interact -> Persist -> Report,Performance,Clone WebApps checkout,WebApps access and test data available,"1. Open checkout.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-CHE-00103,WebApps,checkout,checkout,Marketplace,Open -> Authenticate -> Use -> Close,Integration,Delete WebApps checkout,WebApps access and test data available,"1. Open checkout.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-CHE-00104,WebApps,checkout,checkout,Media,Render -> Interact -> Persist -> Report,Security,Archive WebApps checkout,WebApps access and test data available,"1. Open checkout.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-CHE-00105,WebApps,checkout,checkout,Media,Browse -> Add -> Checkout -> Confirm,UI,Restore WebApps checkout,WebApps access and test data available,"1. Open checkout.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-CHE-00106,WebApps,checkout,checkout,Retail,Browse -> Add -> Checkout -> Confirm,Integration,Validate WebApps checkout,WebApps access and test data available,"1. Open checkout.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-CHE-00107,WebApps,checkout,checkout,Media,Browse -> Add -> Checkout -> Confirm,Regression,Restore WebApps checkout,WebApps access and test data available,"1. Open checkout.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-CHE-00108,WebApps,checkout,checkout,Marketplace,Browse -> Add -> Checkout -> Confirm,Security,Validate WebApps checkout,WebApps access and test data available,"1. Open checkout.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-CHE-00109,WebApps,checkout,checkout,Media,Render -> Interact -> Persist -> Report,Performance,Archive WebApps checkout,WebApps access and test data available,"1. Open checkout.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-CHE-00110,WebApps,checkout,checkout,Retail,Open -> Authenticate -> Use -> Close,Accessibility,Edit WebApps checkout,WebApps access and test data available,"1. Open checkout.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
