Test Case ID,Platform,Module Group,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
ORA-EPM-00191,OracleApps,epm,Budgeting,Technology,Draft -> Review -> Publish -> Archive,Integration,Clone Technology OracleApps Budgeting,User has OracleApps access and Technology data exists,"1. Open Budgeting.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-EPM-00192,OracleApps,epm,Budgeting,Technology,Configure -> Execute -> Verify -> Close,Performance,Delete Technology OracleApps Budgeting,User has OracleApps access and Technology data exists,"1. Open Budgeting.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-EPM-00193,OracleApps,epm,Budgeting,Education,Create -> Approve -> Post -> Report,Functional,Archive Education OracleApps Budgeting,User has OracleApps access and Education data exists,"1. Open Budgeting.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-EPM-00194,OracleApps,epm,Budgeting,Education,Submit -> Validate -> Approve -> Complete,Integration,Approve Education OracleApps Budgeting,User has OracleApps access and Education data exists,"1. Open Budgeting.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-EPM-00195,OracleApps,epm,Budgeting,Education,Draft -> Review -> Publish -> Archive,Functional,Clone Education OracleApps Budgeting,User has OracleApps access and Education data exists,"1. Open Budgeting.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-EPM-00196,OracleApps,epm,Budgeting,Education,Configure -> Execute -> Verify -> Close,Performance,Route Education OracleApps Budgeting,User has OracleApps access and Education data exists,"1. Open Budgeting.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-EPM-00197,OracleApps,epm,Forecasting,Enterprise,Create -> Approve -> Post -> Report,Accessibility,Edit Enterprise OracleApps Forecasting,User has OracleApps access and Enterprise data exists,"1. Open Forecasting.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-EPM-00198,OracleApps,epm,Forecasting,Enterprise,Submit -> Validate -> Approve -> Complete,Integration,Restore Enterprise OracleApps Forecasting,User has OracleApps access and Enterprise data exists,"1. Open Forecasting.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-EPM-00199,OracleApps,epm,Forecasting,Enterprise,Draft -> Review -> Publish -> Archive,Workflow,Edit Enterprise OracleApps Forecasting,User has OracleApps access and Enterprise data exists,"1. Open Forecasting.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-EPM-00200,OracleApps,epm,Forecasting,Enterprise,Configure -> Execute -> Verify -> Close,Workflow,Create Enterprise OracleApps Forecasting,User has OracleApps access and Enterprise data exists,"1. Open Forecasting.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-EPM-00201,OracleApps,epm,Forecasting,Retail,Create -> Approve -> Post -> Report,Functional,Route Retail OracleApps Forecasting,User has OracleApps access and Retail data exists,"1. Open Forecasting.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-EPM-00202,OracleApps,epm,Forecasting,Retail,Submit -> Validate -> Approve -> Complete,Performance,Delete Retail OracleApps Forecasting,User has OracleApps access and Retail data exists,"1. Open Forecasting.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-EPM-00203,OracleApps,epm,Forecasting,Retail,Draft -> Review -> Publish -> Archive,Accessibility,Route Retail OracleApps Forecasting,User has OracleApps access and Retail data exists,"1. Open Forecasting.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-EPM-00204,OracleApps,epm,Forecasting,Retail,Configure -> Execute -> Verify -> Close,Functional,Reject Retail OracleApps Forecasting,User has OracleApps access and Retail data exists,"1. Open Forecasting.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-EPM-00205,OracleApps,epm,Forecasting,Manufacturing,Create -> Approve -> Post -> Report,Regression,Clone Manufacturing OracleApps Forecasting,User has OracleApps access and Manufacturing data exists,"1. Open Forecasting.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-EPM-00206,OracleApps,epm,Forecasting,Manufacturing,Submit -> Validate -> Approve -> Complete,Accessibility,Submit Manufacturing OracleApps Forecasting,User has OracleApps access and Manufacturing data exists,"1. Open Forecasting.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-EPM-00207,OracleApps,epm,Forecasting,Manufacturing,Draft -> Review -> Publish -> Archive,Performance,Restore Manufacturing OracleApps Forecasting,User has OracleApps access and Manufacturing data exists,"1. Open Forecasting.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-EPM-00208,OracleApps,epm,Forecasting,Manufacturing,Configure -> Execute -> Verify -> Close,Functional,Create Manufacturing OracleApps Forecasting,User has OracleApps access and Manufacturing data exists,"1. Open Forecasting.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-EPM-00209,OracleApps,epm,Forecasting,Healthcare,Create -> Approve -> Post -> Report,Security,Search Healthcare OracleApps Forecasting,User has OracleApps access and Healthcare data exists,"1. Open Forecasting.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-EPM-00210,OracleApps,epm,Forecasting,Healthcare,Submit -> Validate -> Approve -> Complete,Functional,Create Healthcare OracleApps Forecasting,User has OracleApps access and Healthcare data exists,"1. Open Forecasting.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-EPM-00211,OracleApps,epm,Forecasting,Healthcare,Draft -> Review -> Publish -> Archive,Security,Create Healthcare OracleApps Forecasting,User has OracleApps access and Healthcare data exists,"1. Open Forecasting.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-EPM-00212,OracleApps,epm,Forecasting,Healthcare,Configure -> Execute -> Verify -> Close,Security,Edit Healthcare OracleApps Forecasting,User has OracleApps access and Healthcare data exists,"1. Open Forecasting.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-EPM-00213,OracleApps,epm,Forecasting,Public Sector,Create -> Approve -> Post -> Report,Accessibility,Validate Public Sector OracleApps Forecasting,User has OracleApps access and Public Sector data exists,"1. Open Forecasting.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-EPM-00214,OracleApps,epm,Forecasting,Public Sector,Submit -> Validate -> Approve -> Complete,Security,Delete Public Sector OracleApps Forecasting,User has OracleApps access and Public Sector data exists,"1. Open Forecasting.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-EPM-00215,OracleApps,epm,Forecasting,Public Sector,Draft -> Review -> Publish -> Archive,Functional,Create Public Sector OracleApps Forecasting,User has OracleApps access and Public Sector data exists,"1. Open Forecasting.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-EPM-00216,OracleApps,epm,Forecasting,Public Sector,Configure -> Execute -> Verify -> Close,Performance,Escalate Public Sector OracleApps Forecasting,User has OracleApps access and Public Sector data exists,"1. Open Forecasting.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-EPM-00217,OracleApps,epm,Forecasting,Technology,Create -> Approve -> Post -> Report,Accessibility,Archive Technology OracleApps Forecasting,User has OracleApps access and Technology data exists,"1. Open Forecasting.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-EPM-00218,OracleApps,epm,Forecasting,Technology,Submit -> Validate -> Approve -> Complete,Integration,Approve Technology OracleApps Forecasting,User has OracleApps access and Technology data exists,"1. Open Forecasting.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-EPM-00219,OracleApps,epm,Forecasting,Technology,Draft -> Review -> Publish -> Archive,UI,Escalate Technology OracleApps Forecasting,User has OracleApps access and Technology data exists,"1. Open Forecasting.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-EPM-00220,OracleApps,epm,Forecasting,Technology,Configure -> Execute -> Verify -> Close,Regression,Restore Technology OracleApps Forecasting,User has OracleApps access and Technology data exists,"1. Open Forecasting.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-EPM-00221,OracleApps,epm,Forecasting,Education,Create -> Approve -> Post -> Report,Security,Archive Education OracleApps Forecasting,User has OracleApps access and Education data exists,"1. Open Forecasting.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-EPM-00222,OracleApps,epm,Forecasting,Education,Submit -> Validate -> Approve -> Complete,Integration,Route Education OracleApps Forecasting,User has OracleApps access and Education data exists,"1. Open Forecasting.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-EPM-00223,OracleApps,epm,Forecasting,Education,Draft -> Review -> Publish -> Archive,Regression,Submit Education OracleApps Forecasting,User has OracleApps access and Education data exists,"1. Open Forecasting.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-EPM-00224,OracleApps,epm,Forecasting,Education,Configure -> Execute -> Verify -> Close,UI,Archive Education OracleApps Forecasting,User has OracleApps access and Education data exists,"1. Open Forecasting.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-EPM-00225,OracleApps,epm,Consolidation,Enterprise,Create -> Approve -> Post -> Report,Integration,Route Enterprise OracleApps Consolidation,User has OracleApps access and Enterprise data exists,"1. Open Consolidation.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-EPM-00226,OracleApps,epm,Consolidation,Enterprise,Submit -> Validate -> Approve -> Complete,Workflow,Search Enterprise OracleApps Consolidation,User has OracleApps access and Enterprise data exists,"1. Open Consolidation.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-EPM-00227,OracleApps,epm,Consolidation,Enterprise,Draft -> Review -> Publish -> Archive,Security,Archive Enterprise OracleApps Consolidation,User has OracleApps access and Enterprise data exists,"1. Open Consolidation.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-EPM-00228,OracleApps,epm,Consolidation,Enterprise,Configure -> Execute -> Verify -> Close,Accessibility,Route Enterprise OracleApps Consolidation,User has OracleApps access and Enterprise data exists,"1. Open Consolidation.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-EPM-00229,OracleApps,epm,Consolidation,Retail,Create -> Approve -> Post -> Report,Integration,Archive Retail OracleApps Consolidation,User has OracleApps access and Retail data exists,"1. Open Consolidation.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-EPM-00230,OracleApps,epm,Consolidation,Retail,Submit -> Validate -> Approve -> Complete,Security,Approve Retail OracleApps Consolidation,User has OracleApps access and Retail data exists,"1. Open Consolidation.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-EPM-00231,OracleApps,epm,Consolidation,Retail,Draft -> Review -> Publish -> Archive,Integration,Clone Retail OracleApps Consolidation,User has OracleApps access and Retail data exists,"1. Open Consolidation.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-EPM-00232,OracleApps,epm,Consolidation,Retail,Configure -> Execute -> Verify -> Close,Regression,Reject Retail OracleApps Consolidation,User has OracleApps access and Retail data exists,"1. Open Consolidation.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-EPM-00233,OracleApps,epm,Consolidation,Manufacturing,Create -> Approve -> Post -> Report,UI,Archive Manufacturing OracleApps Consolidation,User has OracleApps access and Manufacturing data exists,"1. Open Consolidation.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-EPM-00234,OracleApps,epm,Consolidation,Manufacturing,Submit -> Validate -> Approve -> Complete,UI,Clone Manufacturing OracleApps Consolidation,User has OracleApps access and Manufacturing data exists,"1. Open Consolidation.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-EPM-00235,OracleApps,epm,Consolidation,Manufacturing,Draft -> Review -> Publish -> Archive,Functional,Delete Manufacturing OracleApps Consolidation,User has OracleApps access and Manufacturing data exists,"1. Open Consolidation.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-EPM-00236,OracleApps,epm,Consolidation,Manufacturing,Configure -> Execute -> Verify -> Close,UI,Approve Manufacturing OracleApps Consolidation,User has OracleApps access and Manufacturing data exists,"1. Open Consolidation.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-EPM-00237,OracleApps,epm,Consolidation,Healthcare,Create -> Approve -> Post -> Report,Security,Restore Healthcare OracleApps Consolidation,User has OracleApps access and Healthcare data exists,"1. Open Consolidation.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-EPM-00238,OracleApps,epm,Consolidation,Healthcare,Submit -> Validate -> Approve -> Complete,Regression,Validate Healthcare OracleApps Consolidation,User has OracleApps access and Healthcare data exists,"1. Open Consolidation.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-EPM-00239,OracleApps,epm,Consolidation,Healthcare,Draft -> Review -> Publish -> Archive,Workflow,Edit Healthcare OracleApps Consolidation,User has OracleApps access and Healthcare data exists,"1. Open Consolidation.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-EPM-00240,OracleApps,epm,Consolidation,Healthcare,Configure -> Execute -> Verify -> Close,Security,Submit Healthcare OracleApps Consolidation,User has OracleApps access and Healthcare data exists,"1. Open Consolidation.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-EPM-00241,OracleApps,epm,Consolidation,Public Sector,Create -> Approve -> Post -> Report,Accessibility,Edit Public Sector OracleApps Consolidation,User has OracleApps access and Public Sector data exists,"1. Open Consolidation.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-EPM-00242,OracleApps,epm,Consolidation,Public Sector,Submit -> Validate -> Approve -> Complete,Performance,Validate Public Sector OracleApps Consolidation,User has OracleApps access and Public Sector data exists,"1. Open Consolidation.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-EPM-00243,OracleApps,epm,Consolidation,Public Sector,Draft -> Review -> Publish -> Archive,Workflow,Escalate Public Sector OracleApps Consolidation,User has OracleApps access and Public Sector data exists,"1. Open Consolidation.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-EPM-00244,OracleApps,epm,Consolidation,Public Sector,Configure -> Execute -> Verify -> Close,Performance,Escalate Public Sector OracleApps Consolidation,User has OracleApps access and Public Sector data exists,"1. Open Consolidation.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-EPM-00245,OracleApps,epm,Consolidation,Technology,Create -> Approve -> Post -> Report,Accessibility,Restore Technology OracleApps Consolidation,User has OracleApps access and Technology data exists,"1. Open Consolidation.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-EPM-00246,OracleApps,epm,Consolidation,Technology,Submit -> Validate -> Approve -> Complete,Integration,Update Technology OracleApps Consolidation,User has OracleApps access and Technology data exists,"1. Open Consolidation.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-EPM-00247,OracleApps,epm,Consolidation,Technology,Draft -> Review -> Publish -> Archive,Regression,Create Technology OracleApps Consolidation,User has OracleApps access and Technology data exists,"1. Open Consolidation.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-EPM-00248,OracleApps,epm,Consolidation,Technology,Configure -> Execute -> Verify -> Close,Performance,Restore Technology OracleApps Consolidation,User has OracleApps access and Technology data exists,"1. Open Consolidation.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-EPM-00249,OracleApps,epm,Consolidation,Education,Create -> Approve -> Post -> Report,Performance,Edit Education OracleApps Consolidation,User has OracleApps access and Education data exists,"1. Open Consolidation.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
ORA-EPM-00250,OracleApps,epm,Consolidation,Education,Submit -> Validate -> Approve -> Complete,Accessibility,Delete Education OracleApps Consolidation,User has OracleApps access and Education data exists,"1. Open Consolidation.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
