Test Case ID,Platform,Module Group,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
DYN-FIN-00442,Dynamics365,finance,Fixed Assets,Finance,Submit -> Validate -> Approve -> Complete,Accessibility,Route Finance Dynamics365 Fixed Assets,User has Dynamics365 access and Finance data exists,"1. Open Fixed Assets.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-00443,Dynamics365,finance,Fixed Assets,Finance,Draft -> Review -> Publish -> Archive,Security,Route Finance Dynamics365 Fixed Assets,User has Dynamics365 access and Finance data exists,"1. Open Fixed Assets.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-00444,Dynamics365,finance,Fixed Assets,Finance,Configure -> Execute -> Verify -> Close,Security,Clone Finance Dynamics365 Fixed Assets,User has Dynamics365 access and Finance data exists,"1. Open Fixed Assets.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-00445,Dynamics365,finance,Fixed Assets,Technology,Create -> Approve -> Post -> Report,Workflow,Route Technology Dynamics365 Fixed Assets,User has Dynamics365 access and Technology data exists,"1. Open Fixed Assets.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-00446,Dynamics365,finance,Fixed Assets,Technology,Submit -> Validate -> Approve -> Complete,Security,Update Technology Dynamics365 Fixed Assets,User has Dynamics365 access and Technology data exists,"1. Open Fixed Assets.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-00447,Dynamics365,finance,Fixed Assets,Technology,Draft -> Review -> Publish -> Archive,UI,Restore Technology Dynamics365 Fixed Assets,User has Dynamics365 access and Technology data exists,"1. Open Fixed Assets.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-00448,Dynamics365,finance,Fixed Assets,Technology,Configure -> Execute -> Verify -> Close,Integration,Search Technology Dynamics365 Fixed Assets,User has Dynamics365 access and Technology data exists,"1. Open Fixed Assets.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-00449,Dynamics365,finance,Cash Management,Retail,Create -> Approve -> Post -> Report,Integration,Clone Retail Dynamics365 Cash Management,User has Dynamics365 access and Retail data exists,"1. Open Cash Management.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-00450,Dynamics365,finance,Cash Management,Retail,Submit -> Validate -> Approve -> Complete,Security,Create Retail Dynamics365 Cash Management,User has Dynamics365 access and Retail data exists,"1. Open Cash Management.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-00451,Dynamics365,finance,Cash Management,Retail,Draft -> Review -> Publish -> Archive,Functional,Archive Retail Dynamics365 Cash Management,User has Dynamics365 access and Retail data exists,"1. Open Cash Management.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-00452,Dynamics365,finance,Cash Management,Retail,Configure -> Execute -> Verify -> Close,Performance,Reject Retail Dynamics365 Cash Management,User has Dynamics365 access and Retail data exists,"1. Open Cash Management.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-00453,Dynamics365,finance,Cash Management,Manufacturing,Create -> Approve -> Post -> Report,Security,Reject Manufacturing Dynamics365 Cash Management,User has Dynamics365 access and Manufacturing data exists,"1. Open Cash Management.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-00454,Dynamics365,finance,Cash Management,Manufacturing,Submit -> Validate -> Approve -> Complete,Accessibility,Search Manufacturing Dynamics365 Cash Management,User has Dynamics365 access and Manufacturing data exists,"1. Open Cash Management.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-00455,Dynamics365,finance,Cash Management,Manufacturing,Draft -> Review -> Publish -> Archive,Security,Reject Manufacturing Dynamics365 Cash Management,User has Dynamics365 access and Manufacturing data exists,"1. Open Cash Management.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-00456,Dynamics365,finance,Cash Management,Manufacturing,Configure -> Execute -> Verify -> Close,Functional,Update Manufacturing Dynamics365 Cash Management,User has Dynamics365 access and Manufacturing data exists,"1. Open Cash Management.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-00457,Dynamics365,finance,Cash Management,Healthcare,Create -> Approve -> Post -> Report,Functional,Reject Healthcare Dynamics365 Cash Management,User has Dynamics365 access and Healthcare data exists,"1. Open Cash Management.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-00458,Dynamics365,finance,Cash Management,Healthcare,Submit -> Validate -> Approve -> Complete,Performance,Search Healthcare Dynamics365 Cash Management,User has Dynamics365 access and Healthcare data exists,"1. Open Cash Management.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-00459,Dynamics365,finance,Cash Management,Healthcare,Draft -> Review -> Publish -> Archive,Regression,Edit Healthcare Dynamics365 Cash Management,User has Dynamics365 access and Healthcare data exists,"1. Open Cash Management.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-00460,Dynamics365,finance,Cash Management,Healthcare,Configure -> Execute -> Verify -> Close,Workflow,Escalate Healthcare Dynamics365 Cash Management,User has Dynamics365 access and Healthcare data exists,"1. Open Cash Management.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-00461,Dynamics365,finance,Cash Management,Professional Services,Create -> Approve -> Post -> Report,Security,Edit Professional Services Dynamics365 Cash Management,User has Dynamics365 access and Professional Services data exists,"1. Open Cash Management.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-00462,Dynamics365,finance,Cash Management,Professional Services,Submit -> Validate -> Approve -> Complete,Accessibility,Restore Professional Services Dynamics365 Cash Management,User has Dynamics365 access and Professional Services data exists,"1. Open Cash Management.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-00463,Dynamics365,finance,Cash Management,Professional Services,Draft -> Review -> Publish -> Archive,Performance,Route Professional Services Dynamics365 Cash Management,User has Dynamics365 access and Professional Services data exists,"1. Open Cash Management.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-00464,Dynamics365,finance,Cash Management,Professional Services,Configure -> Execute -> Verify -> Close,Functional,Archive Professional Services Dynamics365 Cash Management,User has Dynamics365 access and Professional Services data exists,"1. Open Cash Management.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-00465,Dynamics365,finance,Cash Management,Public Sector,Create -> Approve -> Post -> Report,Performance,Restore Public Sector Dynamics365 Cash Management,User has Dynamics365 access and Public Sector data exists,"1. Open Cash Management.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-00466,Dynamics365,finance,Cash Management,Public Sector,Submit -> Validate -> Approve -> Complete,Accessibility,Submit Public Sector Dynamics365 Cash Management,User has Dynamics365 access and Public Sector data exists,"1. Open Cash Management.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-00467,Dynamics365,finance,Cash Management,Public Sector,Draft -> Review -> Publish -> Archive,Performance,Create Public Sector Dynamics365 Cash Management,User has Dynamics365 access and Public Sector data exists,"1. Open Cash Management.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-00468,Dynamics365,finance,Cash Management,Public Sector,Configure -> Execute -> Verify -> Close,Regression,Update Public Sector Dynamics365 Cash Management,User has Dynamics365 access and Public Sector data exists,"1. Open Cash Management.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-00469,Dynamics365,finance,Cash Management,Finance,Create -> Approve -> Post -> Report,Performance,Update Finance Dynamics365 Cash Management,User has Dynamics365 access and Finance data exists,"1. Open Cash Management.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-00470,Dynamics365,finance,Cash Management,Finance,Submit -> Validate -> Approve -> Complete,Integration,Edit Finance Dynamics365 Cash Management,User has Dynamics365 access and Finance data exists,"1. Open Cash Management.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-00471,Dynamics365,finance,Cash Management,Finance,Draft -> Review -> Publish -> Archive,Functional,Restore Finance Dynamics365 Cash Management,User has Dynamics365 access and Finance data exists,"1. Open Cash Management.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-00472,Dynamics365,finance,Cash Management,Finance,Configure -> Execute -> Verify -> Close,UI,Clone Finance Dynamics365 Cash Management,User has Dynamics365 access and Finance data exists,"1. Open Cash Management.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-00473,Dynamics365,finance,Cash Management,Technology,Create -> Approve -> Post -> Report,Regression,Edit Technology Dynamics365 Cash Management,User has Dynamics365 access and Technology data exists,"1. Open Cash Management.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-00474,Dynamics365,finance,Cash Management,Technology,Submit -> Validate -> Approve -> Complete,Regression,Validate Technology Dynamics365 Cash Management,User has Dynamics365 access and Technology data exists,"1. Open Cash Management.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-00475,Dynamics365,finance,Cash Management,Technology,Draft -> Review -> Publish -> Archive,Accessibility,Restore Technology Dynamics365 Cash Management,User has Dynamics365 access and Technology data exists,"1. Open Cash Management.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-00476,Dynamics365,finance,Cash Management,Technology,Configure -> Execute -> Verify -> Close,UI,Search Technology Dynamics365 Cash Management,User has Dynamics365 access and Technology data exists,"1. Open Cash Management.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-00477,Dynamics365,finance,Expense,Retail,Create -> Approve -> Post -> Report,Accessibility,Restore Retail Dynamics365 Expense,User has Dynamics365 access and Retail data exists,"1. Open Expense.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-00478,Dynamics365,finance,Expense,Retail,Submit -> Validate -> Approve -> Complete,Functional,Approve Retail Dynamics365 Expense,User has Dynamics365 access and Retail data exists,"1. Open Expense.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-00479,Dynamics365,finance,Expense,Retail,Draft -> Review -> Publish -> Archive,Integration,Validate Retail Dynamics365 Expense,User has Dynamics365 access and Retail data exists,"1. Open Expense.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-00480,Dynamics365,finance,Expense,Retail,Configure -> Execute -> Verify -> Close,Workflow,Escalate Retail Dynamics365 Expense,User has Dynamics365 access and Retail data exists,"1. Open Expense.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-00481,Dynamics365,finance,Expense,Manufacturing,Create -> Approve -> Post -> Report,Accessibility,Restore Manufacturing Dynamics365 Expense,User has Dynamics365 access and Manufacturing data exists,"1. Open Expense.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-00482,Dynamics365,finance,Expense,Manufacturing,Submit -> Validate -> Approve -> Complete,Functional,Route Manufacturing Dynamics365 Expense,User has Dynamics365 access and Manufacturing data exists,"1. Open Expense.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-00483,Dynamics365,finance,Expense,Manufacturing,Draft -> Review -> Publish -> Archive,Integration,Update Manufacturing Dynamics365 Expense,User has Dynamics365 access and Manufacturing data exists,"1. Open Expense.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-00484,Dynamics365,finance,Expense,Manufacturing,Configure -> Execute -> Verify -> Close,UI,Reject Manufacturing Dynamics365 Expense,User has Dynamics365 access and Manufacturing data exists,"1. Open Expense.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-00485,Dynamics365,finance,Expense,Healthcare,Create -> Approve -> Post -> Report,Functional,Submit Healthcare Dynamics365 Expense,User has Dynamics365 access and Healthcare data exists,"1. Open Expense.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-00486,Dynamics365,finance,Expense,Healthcare,Submit -> Validate -> Approve -> Complete,Accessibility,Submit Healthcare Dynamics365 Expense,User has Dynamics365 access and Healthcare data exists,"1. Open Expense.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-00487,Dynamics365,finance,Expense,Healthcare,Draft -> Review -> Publish -> Archive,Accessibility,Create Healthcare Dynamics365 Expense,User has Dynamics365 access and Healthcare data exists,"1. Open Expense.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-00488,Dynamics365,finance,Expense,Healthcare,Configure -> Execute -> Verify -> Close,Workflow,Search Healthcare Dynamics365 Expense,User has Dynamics365 access and Healthcare data exists,"1. Open Expense.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-00489,Dynamics365,finance,Expense,Professional Services,Create -> Approve -> Post -> Report,Integration,Clone Professional Services Dynamics365 Expense,User has Dynamics365 access and Professional Services data exists,"1. Open Expense.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-00490,Dynamics365,finance,Expense,Professional Services,Submit -> Validate -> Approve -> Complete,Integration,Route Professional Services Dynamics365 Expense,User has Dynamics365 access and Professional Services data exists,"1. Open Expense.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-00491,Dynamics365,finance,Expense,Professional Services,Draft -> Review -> Publish -> Archive,Regression,Validate Professional Services Dynamics365 Expense,User has Dynamics365 access and Professional Services data exists,"1. Open Expense.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-00492,Dynamics365,finance,Expense,Professional Services,Configure -> Execute -> Verify -> Close,Accessibility,Submit Professional Services Dynamics365 Expense,User has Dynamics365 access and Professional Services data exists,"1. Open Expense.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-00493,Dynamics365,finance,Expense,Public Sector,Create -> Approve -> Post -> Report,Accessibility,Route Public Sector Dynamics365 Expense,User has Dynamics365 access and Public Sector data exists,"1. Open Expense.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-00494,Dynamics365,finance,Expense,Public Sector,Submit -> Validate -> Approve -> Complete,Workflow,Validate Public Sector Dynamics365 Expense,User has Dynamics365 access and Public Sector data exists,"1. Open Expense.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-00495,Dynamics365,finance,Expense,Public Sector,Draft -> Review -> Publish -> Archive,Regression,Delete Public Sector Dynamics365 Expense,User has Dynamics365 access and Public Sector data exists,"1. Open Expense.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-00496,Dynamics365,finance,Expense,Public Sector,Configure -> Execute -> Verify -> Close,Regression,Restore Public Sector Dynamics365 Expense,User has Dynamics365 access and Public Sector data exists,"1. Open Expense.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-00497,Dynamics365,finance,Expense,Finance,Create -> Approve -> Post -> Report,Functional,Restore Finance Dynamics365 Expense,User has Dynamics365 access and Finance data exists,"1. Open Expense.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-00498,Dynamics365,finance,Expense,Finance,Submit -> Validate -> Approve -> Complete,UI,Create Finance Dynamics365 Expense,User has Dynamics365 access and Finance data exists,"1. Open Expense.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Low,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-00499,Dynamics365,finance,Expense,Finance,Draft -> Review -> Publish -> Archive,Integration,Update Finance Dynamics365 Expense,User has Dynamics365 access and Finance data exists,"1. Open Expense.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-FIN-00500,Dynamics365,finance,Expense,Finance,Configure -> Execute -> Verify -> Close,Security,Escalate Finance Dynamics365 Expense,User has Dynamics365 access and Finance data exists,"1. Open Expense.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
