Test Case ID,Suite,Function,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
SAP-HCM-00188,SAP Ph-II,HCM,Recruitment,Utilities,Request -> Process -> Approve -> Complete,Integration,Create Utilities SAP Recruitment,SAP access provisioned and Utilities test data exists,"1. Open Recruitment.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00189,SAP Ph-II,HCM,Recruitment,Utilities,Master Data -> Transaction -> Settlement -> Analytics,Integration,Reject Utilities SAP Recruitment,SAP access provisioned and Utilities test data exists,"1. Open Recruitment.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00190,SAP Ph-II,HCM,Recruitment,Utilities,Order -> Delivery -> Billing -> Accounting,Integration,Validate Utilities SAP Recruitment,SAP access provisioned and Utilities test data exists,"1. Open Recruitment.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00191,SAP Ph-II,HCM,Recruitment,CPG,Create -> Approve -> Post -> Report,Integration,Submit CPG SAP Recruitment,SAP access provisioned and CPG test data exists,"1. Open Recruitment.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00192,SAP Ph-II,HCM,Recruitment,CPG,Plan -> Execute -> Verify -> Close,Performance,Delete CPG SAP Recruitment,SAP access provisioned and CPG test data exists,"1. Open Recruitment.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00193,SAP Ph-II,HCM,Recruitment,CPG,Request -> Process -> Approve -> Complete,Performance,Escalate CPG SAP Recruitment,SAP access provisioned and CPG test data exists,"1. Open Recruitment.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00194,SAP Ph-II,HCM,Recruitment,CPG,Master Data -> Transaction -> Settlement -> Analytics,Regression,Search CPG SAP Recruitment,SAP access provisioned and CPG test data exists,"1. Open Recruitment.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00195,SAP Ph-II,HCM,Recruitment,CPG,Order -> Delivery -> Billing -> Accounting,Integration,Validate CPG SAP Recruitment,SAP access provisioned and CPG test data exists,"1. Open Recruitment.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00196,SAP Ph-II,HCM,Recruitment,Public Sector,Create -> Approve -> Post -> Report,UI,Route Public Sector SAP Recruitment,SAP access provisioned and Public Sector test data exists,"1. Open Recruitment.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00197,SAP Ph-II,HCM,Recruitment,Public Sector,Plan -> Execute -> Verify -> Close,Security,Edit Public Sector SAP Recruitment,SAP access provisioned and Public Sector test data exists,"1. Open Recruitment.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00198,SAP Ph-II,HCM,Recruitment,Public Sector,Request -> Process -> Approve -> Complete,Security,Update Public Sector SAP Recruitment,SAP access provisioned and Public Sector test data exists,"1. Open Recruitment.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00199,SAP Ph-II,HCM,Recruitment,Public Sector,Master Data -> Transaction -> Settlement -> Analytics,Security,Restore Public Sector SAP Recruitment,SAP access provisioned and Public Sector test data exists,"1. Open Recruitment.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00200,SAP Ph-II,HCM,Recruitment,Public Sector,Order -> Delivery -> Billing -> Accounting,UI,Delete Public Sector SAP Recruitment,SAP access provisioned and Public Sector test data exists,"1. Open Recruitment.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00201,SAP Ph-II,HCM,Training,Manufacturing,Create -> Approve -> Post -> Report,Workflow,Escalate Manufacturing SAP Training,SAP access provisioned and Manufacturing test data exists,"1. Open Training.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00202,SAP Ph-II,HCM,Training,Manufacturing,Plan -> Execute -> Verify -> Close,Security,Reject Manufacturing SAP Training,SAP access provisioned and Manufacturing test data exists,"1. Open Training.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,High,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00203,SAP Ph-II,HCM,Training,Manufacturing,Request -> Process -> Approve -> Complete,Regression,Search Manufacturing SAP Training,SAP access provisioned and Manufacturing test data exists,"1. Open Training.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00204,SAP Ph-II,HCM,Training,Manufacturing,Master Data -> Transaction -> Settlement -> Analytics,Integration,Delete Manufacturing SAP Training,SAP access provisioned and Manufacturing test data exists,"1. Open Training.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00205,SAP Ph-II,HCM,Training,Manufacturing,Order -> Delivery -> Billing -> Accounting,Workflow,Search Manufacturing SAP Training,SAP access provisioned and Manufacturing test data exists,"1. Open Training.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00206,SAP Ph-II,HCM,Training,Retail,Create -> Approve -> Post -> Report,Regression,Route Retail SAP Training,SAP access provisioned and Retail test data exists,"1. Open Training.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00207,SAP Ph-II,HCM,Training,Retail,Plan -> Execute -> Verify -> Close,UI,Reject Retail SAP Training,SAP access provisioned and Retail test data exists,"1. Open Training.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00208,SAP Ph-II,HCM,Training,Retail,Request -> Process -> Approve -> Complete,Performance,Route Retail SAP Training,SAP access provisioned and Retail test data exists,"1. Open Training.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00209,SAP Ph-II,HCM,Training,Retail,Master Data -> Transaction -> Settlement -> Analytics,Security,Delete Retail SAP Training,SAP access provisioned and Retail test data exists,"1. Open Training.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00210,SAP Ph-II,HCM,Training,Retail,Order -> Delivery -> Billing -> Accounting,Functional,Update Retail SAP Training,SAP access provisioned and Retail test data exists,"1. Open Training.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00211,SAP Ph-II,HCM,Training,Pharma,Create -> Approve -> Post -> Report,Workflow,Archive Pharma SAP Training,SAP access provisioned and Pharma test data exists,"1. Open Training.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00212,SAP Ph-II,HCM,Training,Pharma,Plan -> Execute -> Verify -> Close,Integration,Validate Pharma SAP Training,SAP access provisioned and Pharma test data exists,"1. Open Training.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,High,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00213,SAP Ph-II,HCM,Training,Pharma,Request -> Process -> Approve -> Complete,Workflow,Route Pharma SAP Training,SAP access provisioned and Pharma test data exists,"1. Open Training.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00214,SAP Ph-II,HCM,Training,Pharma,Master Data -> Transaction -> Settlement -> Analytics,Security,Search Pharma SAP Training,SAP access provisioned and Pharma test data exists,"1. Open Training.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00215,SAP Ph-II,HCM,Training,Pharma,Order -> Delivery -> Billing -> Accounting,Integration,Restore Pharma SAP Training,SAP access provisioned and Pharma test data exists,"1. Open Training.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00216,SAP Ph-II,HCM,Training,Automotive,Create -> Approve -> Post -> Report,Regression,Escalate Automotive SAP Training,SAP access provisioned and Automotive test data exists,"1. Open Training.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00217,SAP Ph-II,HCM,Training,Automotive,Plan -> Execute -> Verify -> Close,Security,Delete Automotive SAP Training,SAP access provisioned and Automotive test data exists,"1. Open Training.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,High,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00218,SAP Ph-II,HCM,Training,Automotive,Request -> Process -> Approve -> Complete,Performance,Submit Automotive SAP Training,SAP access provisioned and Automotive test data exists,"1. Open Training.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00219,SAP Ph-II,HCM,Training,Automotive,Master Data -> Transaction -> Settlement -> Analytics,Functional,Approve Automotive SAP Training,SAP access provisioned and Automotive test data exists,"1. Open Training.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00220,SAP Ph-II,HCM,Training,Automotive,Order -> Delivery -> Billing -> Accounting,Regression,Search Automotive SAP Training,SAP access provisioned and Automotive test data exists,"1. Open Training.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00221,SAP Ph-II,HCM,Training,Banking,Create -> Approve -> Post -> Report,Regression,Clone Banking SAP Training,SAP access provisioned and Banking test data exists,"1. Open Training.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00222,SAP Ph-II,HCM,Training,Banking,Plan -> Execute -> Verify -> Close,Performance,Clone Banking SAP Training,SAP access provisioned and Banking test data exists,"1. Open Training.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,High,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00223,SAP Ph-II,HCM,Training,Banking,Request -> Process -> Approve -> Complete,Performance,Update Banking SAP Training,SAP access provisioned and Banking test data exists,"1. Open Training.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00224,SAP Ph-II,HCM,Training,Banking,Master Data -> Transaction -> Settlement -> Analytics,Workflow,Clone Banking SAP Training,SAP access provisioned and Banking test data exists,"1. Open Training.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00225,SAP Ph-II,HCM,Training,Banking,Order -> Delivery -> Billing -> Accounting,Workflow,Edit Banking SAP Training,SAP access provisioned and Banking test data exists,"1. Open Training.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00226,SAP Ph-II,HCM,Training,Utilities,Create -> Approve -> Post -> Report,Performance,Archive Utilities SAP Training,SAP access provisioned and Utilities test data exists,"1. Open Training.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00227,SAP Ph-II,HCM,Training,Utilities,Plan -> Execute -> Verify -> Close,Workflow,Reject Utilities SAP Training,SAP access provisioned and Utilities test data exists,"1. Open Training.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00228,SAP Ph-II,HCM,Training,Utilities,Request -> Process -> Approve -> Complete,Integration,Clone Utilities SAP Training,SAP access provisioned and Utilities test data exists,"1. Open Training.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00229,SAP Ph-II,HCM,Training,Utilities,Master Data -> Transaction -> Settlement -> Analytics,Security,Edit Utilities SAP Training,SAP access provisioned and Utilities test data exists,"1. Open Training.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00230,SAP Ph-II,HCM,Training,Utilities,Order -> Delivery -> Billing -> Accounting,UI,Edit Utilities SAP Training,SAP access provisioned and Utilities test data exists,"1. Open Training.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00231,SAP Ph-II,HCM,Training,CPG,Create -> Approve -> Post -> Report,UI,Search CPG SAP Training,SAP access provisioned and CPG test data exists,"1. Open Training.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00232,SAP Ph-II,HCM,Training,CPG,Plan -> Execute -> Verify -> Close,Regression,Route CPG SAP Training,SAP access provisioned and CPG test data exists,"1. Open Training.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00233,SAP Ph-II,HCM,Training,CPG,Request -> Process -> Approve -> Complete,UI,Search CPG SAP Training,SAP access provisioned and CPG test data exists,"1. Open Training.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00234,SAP Ph-II,HCM,Training,CPG,Master Data -> Transaction -> Settlement -> Analytics,Integration,Search CPG SAP Training,SAP access provisioned and CPG test data exists,"1. Open Training.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00235,SAP Ph-II,HCM,Training,CPG,Order -> Delivery -> Billing -> Accounting,Functional,Escalate CPG SAP Training,SAP access provisioned and CPG test data exists,"1. Open Training.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00236,SAP Ph-II,HCM,Training,Public Sector,Create -> Approve -> Post -> Report,Workflow,Approve Public Sector SAP Training,SAP access provisioned and Public Sector test data exists,"1. Open Training.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00237,SAP Ph-II,HCM,Training,Public Sector,Plan -> Execute -> Verify -> Close,UI,Search Public Sector SAP Training,SAP access provisioned and Public Sector test data exists,"1. Open Training.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,High,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00238,SAP Ph-II,HCM,Training,Public Sector,Request -> Process -> Approve -> Complete,Integration,Restore Public Sector SAP Training,SAP access provisioned and Public Sector test data exists,"1. Open Training.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00239,SAP Ph-II,HCM,Training,Public Sector,Master Data -> Transaction -> Settlement -> Analytics,Performance,Update Public Sector SAP Training,SAP access provisioned and Public Sector test data exists,"1. Open Training.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00240,SAP Ph-II,HCM,Training,Public Sector,Order -> Delivery -> Billing -> Accounting,Performance,Update Public Sector SAP Training,SAP access provisioned and Public Sector test data exists,"1. Open Training.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00241,SAP Ph-II,HCM,Personnel Admin,Manufacturing,Create -> Approve -> Post -> Report,Security,Archive Manufacturing SAP Personnel Admin,SAP access provisioned and Manufacturing test data exists,"1. Open Personnel Admin.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00242,SAP Ph-II,HCM,Personnel Admin,Manufacturing,Plan -> Execute -> Verify -> Close,Workflow,Validate Manufacturing SAP Personnel Admin,SAP access provisioned and Manufacturing test data exists,"1. Open Personnel Admin.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00243,SAP Ph-II,HCM,Personnel Admin,Manufacturing,Request -> Process -> Approve -> Complete,Functional,Update Manufacturing SAP Personnel Admin,SAP access provisioned and Manufacturing test data exists,"1. Open Personnel Admin.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-HCM-00244,SAP Ph-II,HCM,Personnel Admin,Manufacturing,Master Data -> Transaction -> Settlement -> Analytics,Workflow,Update Manufacturing SAP Personnel Admin,SAP access provisioned and Manufacturing test data exists,"1. Open Personnel Admin.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
