Test Case ID,Suite,Function,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
SAP-SCM-00257,SAP Ph-II,SCM,Supply Planning,Automotive,Plan -> Execute -> Verify -> Close,UI,Delete Automotive SAP Supply Planning,SAP access provisioned and Automotive test data exists,"1. Open Supply Planning.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00258,SAP Ph-II,SCM,Supply Planning,Automotive,Request -> Process -> Approve -> Complete,Integration,Archive Automotive SAP Supply Planning,SAP access provisioned and Automotive test data exists,"1. Open Supply Planning.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00259,SAP Ph-II,SCM,Supply Planning,Automotive,Master Data -> Transaction -> Settlement -> Analytics,Security,Route Automotive SAP Supply Planning,SAP access provisioned and Automotive test data exists,"1. Open Supply Planning.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00260,SAP Ph-II,SCM,Supply Planning,Automotive,Order -> Delivery -> Billing -> Accounting,Workflow,Archive Automotive SAP Supply Planning,SAP access provisioned and Automotive test data exists,"1. Open Supply Planning.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00261,SAP Ph-II,SCM,Supply Planning,Banking,Create -> Approve -> Post -> Report,Workflow,Create Banking SAP Supply Planning,SAP access provisioned and Banking test data exists,"1. Open Supply Planning.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00262,SAP Ph-II,SCM,Supply Planning,Banking,Plan -> Execute -> Verify -> Close,Performance,Update Banking SAP Supply Planning,SAP access provisioned and Banking test data exists,"1. Open Supply Planning.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00263,SAP Ph-II,SCM,Supply Planning,Banking,Request -> Process -> Approve -> Complete,Workflow,Delete Banking SAP Supply Planning,SAP access provisioned and Banking test data exists,"1. Open Supply Planning.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00264,SAP Ph-II,SCM,Supply Planning,Banking,Master Data -> Transaction -> Settlement -> Analytics,Functional,Clone Banking SAP Supply Planning,SAP access provisioned and Banking test data exists,"1. Open Supply Planning.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00265,SAP Ph-II,SCM,Supply Planning,Banking,Order -> Delivery -> Billing -> Accounting,Integration,Validate Banking SAP Supply Planning,SAP access provisioned and Banking test data exists,"1. Open Supply Planning.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00266,SAP Ph-II,SCM,Supply Planning,Utilities,Create -> Approve -> Post -> Report,Regression,Edit Utilities SAP Supply Planning,SAP access provisioned and Utilities test data exists,"1. Open Supply Planning.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00267,SAP Ph-II,SCM,Supply Planning,Utilities,Plan -> Execute -> Verify -> Close,Performance,Delete Utilities SAP Supply Planning,SAP access provisioned and Utilities test data exists,"1. Open Supply Planning.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00268,SAP Ph-II,SCM,Supply Planning,Utilities,Request -> Process -> Approve -> Complete,Workflow,Reject Utilities SAP Supply Planning,SAP access provisioned and Utilities test data exists,"1. Open Supply Planning.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00269,SAP Ph-II,SCM,Supply Planning,Utilities,Master Data -> Transaction -> Settlement -> Analytics,UI,Update Utilities SAP Supply Planning,SAP access provisioned and Utilities test data exists,"1. Open Supply Planning.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00270,SAP Ph-II,SCM,Supply Planning,Utilities,Order -> Delivery -> Billing -> Accounting,Workflow,Create Utilities SAP Supply Planning,SAP access provisioned and Utilities test data exists,"1. Open Supply Planning.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00271,SAP Ph-II,SCM,Supply Planning,CPG,Create -> Approve -> Post -> Report,Security,Submit CPG SAP Supply Planning,SAP access provisioned and CPG test data exists,"1. Open Supply Planning.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00272,SAP Ph-II,SCM,Supply Planning,CPG,Plan -> Execute -> Verify -> Close,Regression,Edit CPG SAP Supply Planning,SAP access provisioned and CPG test data exists,"1. Open Supply Planning.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00273,SAP Ph-II,SCM,Supply Planning,CPG,Request -> Process -> Approve -> Complete,Performance,Reject CPG SAP Supply Planning,SAP access provisioned and CPG test data exists,"1. Open Supply Planning.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00274,SAP Ph-II,SCM,Supply Planning,CPG,Master Data -> Transaction -> Settlement -> Analytics,UI,Submit CPG SAP Supply Planning,SAP access provisioned and CPG test data exists,"1. Open Supply Planning.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00275,SAP Ph-II,SCM,Supply Planning,CPG,Order -> Delivery -> Billing -> Accounting,Regression,Edit CPG SAP Supply Planning,SAP access provisioned and CPG test data exists,"1. Open Supply Planning.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00276,SAP Ph-II,SCM,Supply Planning,Public Sector,Create -> Approve -> Post -> Report,Regression,Create Public Sector SAP Supply Planning,SAP access provisioned and Public Sector test data exists,"1. Open Supply Planning.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00277,SAP Ph-II,SCM,Supply Planning,Public Sector,Plan -> Execute -> Verify -> Close,Workflow,Edit Public Sector SAP Supply Planning,SAP access provisioned and Public Sector test data exists,"1. Open Supply Planning.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00278,SAP Ph-II,SCM,Supply Planning,Public Sector,Request -> Process -> Approve -> Complete,Security,Archive Public Sector SAP Supply Planning,SAP access provisioned and Public Sector test data exists,"1. Open Supply Planning.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00279,SAP Ph-II,SCM,Supply Planning,Public Sector,Master Data -> Transaction -> Settlement -> Analytics,Workflow,Route Public Sector SAP Supply Planning,SAP access provisioned and Public Sector test data exists,"1. Open Supply Planning.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00280,SAP Ph-II,SCM,Supply Planning,Public Sector,Order -> Delivery -> Billing -> Accounting,UI,Search Public Sector SAP Supply Planning,SAP access provisioned and Public Sector test data exists,"1. Open Supply Planning.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00281,SAP Ph-II,SCM,ATP,Manufacturing,Create -> Approve -> Post -> Report,Workflow,Edit Manufacturing SAP ATP,SAP access provisioned and Manufacturing test data exists,"1. Open ATP.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00282,SAP Ph-II,SCM,ATP,Manufacturing,Plan -> Execute -> Verify -> Close,UI,Submit Manufacturing SAP ATP,SAP access provisioned and Manufacturing test data exists,"1. Open ATP.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,High,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00283,SAP Ph-II,SCM,ATP,Manufacturing,Request -> Process -> Approve -> Complete,UI,Escalate Manufacturing SAP ATP,SAP access provisioned and Manufacturing test data exists,"1. Open ATP.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00284,SAP Ph-II,SCM,ATP,Manufacturing,Master Data -> Transaction -> Settlement -> Analytics,UI,Approve Manufacturing SAP ATP,SAP access provisioned and Manufacturing test data exists,"1. Open ATP.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00285,SAP Ph-II,SCM,ATP,Manufacturing,Order -> Delivery -> Billing -> Accounting,Security,Route Manufacturing SAP ATP,SAP access provisioned and Manufacturing test data exists,"1. Open ATP.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00286,SAP Ph-II,SCM,ATP,Retail,Create -> Approve -> Post -> Report,Performance,Validate Retail SAP ATP,SAP access provisioned and Retail test data exists,"1. Open ATP.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00287,SAP Ph-II,SCM,ATP,Retail,Plan -> Execute -> Verify -> Close,UI,Validate Retail SAP ATP,SAP access provisioned and Retail test data exists,"1. Open ATP.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00288,SAP Ph-II,SCM,ATP,Retail,Request -> Process -> Approve -> Complete,Workflow,Clone Retail SAP ATP,SAP access provisioned and Retail test data exists,"1. Open ATP.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00289,SAP Ph-II,SCM,ATP,Retail,Master Data -> Transaction -> Settlement -> Analytics,Regression,Edit Retail SAP ATP,SAP access provisioned and Retail test data exists,"1. Open ATP.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00290,SAP Ph-II,SCM,ATP,Retail,Order -> Delivery -> Billing -> Accounting,UI,Archive Retail SAP ATP,SAP access provisioned and Retail test data exists,"1. Open ATP.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00291,SAP Ph-II,SCM,ATP,Pharma,Create -> Approve -> Post -> Report,Functional,Submit Pharma SAP ATP,SAP access provisioned and Pharma test data exists,"1. Open ATP.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00292,SAP Ph-II,SCM,ATP,Pharma,Plan -> Execute -> Verify -> Close,Security,Edit Pharma SAP ATP,SAP access provisioned and Pharma test data exists,"1. Open ATP.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00293,SAP Ph-II,SCM,ATP,Pharma,Request -> Process -> Approve -> Complete,Security,Edit Pharma SAP ATP,SAP access provisioned and Pharma test data exists,"1. Open ATP.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00294,SAP Ph-II,SCM,ATP,Pharma,Master Data -> Transaction -> Settlement -> Analytics,Integration,Edit Pharma SAP ATP,SAP access provisioned and Pharma test data exists,"1. Open ATP.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00295,SAP Ph-II,SCM,ATP,Pharma,Order -> Delivery -> Billing -> Accounting,Performance,Escalate Pharma SAP ATP,SAP access provisioned and Pharma test data exists,"1. Open ATP.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00296,SAP Ph-II,SCM,ATP,Automotive,Create -> Approve -> Post -> Report,Functional,Reject Automotive SAP ATP,SAP access provisioned and Automotive test data exists,"1. Open ATP.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00297,SAP Ph-II,SCM,ATP,Automotive,Plan -> Execute -> Verify -> Close,UI,Clone Automotive SAP ATP,SAP access provisioned and Automotive test data exists,"1. Open ATP.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00298,SAP Ph-II,SCM,ATP,Automotive,Request -> Process -> Approve -> Complete,UI,Submit Automotive SAP ATP,SAP access provisioned and Automotive test data exists,"1. Open ATP.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00299,SAP Ph-II,SCM,ATP,Automotive,Master Data -> Transaction -> Settlement -> Analytics,Workflow,Create Automotive SAP ATP,SAP access provisioned and Automotive test data exists,"1. Open ATP.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00300,SAP Ph-II,SCM,ATP,Automotive,Order -> Delivery -> Billing -> Accounting,Regression,Restore Automotive SAP ATP,SAP access provisioned and Automotive test data exists,"1. Open ATP.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00301,SAP Ph-II,SCM,ATP,Banking,Create -> Approve -> Post -> Report,Performance,Search Banking SAP ATP,SAP access provisioned and Banking test data exists,"1. Open ATP.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00302,SAP Ph-II,SCM,ATP,Banking,Plan -> Execute -> Verify -> Close,Performance,Restore Banking SAP ATP,SAP access provisioned and Banking test data exists,"1. Open ATP.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00303,SAP Ph-II,SCM,ATP,Banking,Request -> Process -> Approve -> Complete,Security,Validate Banking SAP ATP,SAP access provisioned and Banking test data exists,"1. Open ATP.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00304,SAP Ph-II,SCM,ATP,Banking,Master Data -> Transaction -> Settlement -> Analytics,Security,Validate Banking SAP ATP,SAP access provisioned and Banking test data exists,"1. Open ATP.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00305,SAP Ph-II,SCM,ATP,Banking,Order -> Delivery -> Billing -> Accounting,Integration,Escalate Banking SAP ATP,SAP access provisioned and Banking test data exists,"1. Open ATP.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00306,SAP Ph-II,SCM,ATP,Utilities,Create -> Approve -> Post -> Report,UI,Create Utilities SAP ATP,SAP access provisioned and Utilities test data exists,"1. Open ATP.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00307,SAP Ph-II,SCM,ATP,Utilities,Plan -> Execute -> Verify -> Close,Workflow,Reject Utilities SAP ATP,SAP access provisioned and Utilities test data exists,"1. Open ATP.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,High,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00308,SAP Ph-II,SCM,ATP,Utilities,Request -> Process -> Approve -> Complete,Regression,Edit Utilities SAP ATP,SAP access provisioned and Utilities test data exists,"1. Open ATP.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00309,SAP Ph-II,SCM,ATP,Utilities,Master Data -> Transaction -> Settlement -> Analytics,Performance,Escalate Utilities SAP ATP,SAP access provisioned and Utilities test data exists,"1. Open ATP.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00310,SAP Ph-II,SCM,ATP,Utilities,Order -> Delivery -> Billing -> Accounting,Workflow,Approve Utilities SAP ATP,SAP access provisioned and Utilities test data exists,"1. Open ATP.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00311,SAP Ph-II,SCM,ATP,CPG,Create -> Approve -> Post -> Report,Functional,Delete CPG SAP ATP,SAP access provisioned and CPG test data exists,"1. Open ATP.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-SCM-00312,SAP Ph-II,SCM,ATP,CPG,Plan -> Execute -> Verify -> Close,UI,Restore CPG SAP ATP,SAP access provisioned and CPG test data exists,"1. Open ATP.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
