Test Case ID,Suite,Function,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
SAP-FI-00285,SAP Ph-II,FI,GL,Manufacturing,Order -> Delivery -> Billing -> Accounting,Integration,Archive Manufacturing SAP GL,SAP access provisioned and Manufacturing test data exists,"1. Open GL.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-FI-00286,SAP Ph-II,FI,GL,Retail,Create -> Approve -> Post -> Report,Performance,Escalate Retail SAP GL,SAP access provisioned and Retail test data exists,"1. Open GL.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-FI-00287,SAP Ph-II,FI,GL,Retail,Plan -> Execute -> Verify -> Close,Security,Route Retail SAP GL,SAP access provisioned and Retail test data exists,"1. Open GL.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-FI-00288,SAP Ph-II,FI,GL,Retail,Request -> Process -> Approve -> Complete,UI,Restore Retail SAP GL,SAP access provisioned and Retail test data exists,"1. Open GL.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-FI-00289,SAP Ph-II,FI,GL,Retail,Master Data -> Transaction -> Settlement -> Analytics,Workflow,Clone Retail SAP GL,SAP access provisioned and Retail test data exists,"1. Open GL.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-FI-00290,SAP Ph-II,FI,GL,Retail,Order -> Delivery -> Billing -> Accounting,Regression,Reject Retail SAP GL,SAP access provisioned and Retail test data exists,"1. Open GL.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-FI-00291,SAP Ph-II,FI,GL,Pharma,Create -> Approve -> Post -> Report,Integration,Delete Pharma SAP GL,SAP access provisioned and Pharma test data exists,"1. Open GL.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-FI-00292,SAP Ph-II,FI,GL,Pharma,Plan -> Execute -> Verify -> Close,Regression,Escalate Pharma SAP GL,SAP access provisioned and Pharma test data exists,"1. Open GL.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-FI-00293,SAP Ph-II,FI,GL,Pharma,Request -> Process -> Approve -> Complete,Performance,Edit Pharma SAP GL,SAP access provisioned and Pharma test data exists,"1. Open GL.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-FI-00294,SAP Ph-II,FI,GL,Pharma,Master Data -> Transaction -> Settlement -> Analytics,Performance,Delete Pharma SAP GL,SAP access provisioned and Pharma test data exists,"1. Open GL.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Low,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-FI-00295,SAP Ph-II,FI,GL,Pharma,Order -> Delivery -> Billing -> Accounting,Workflow,Submit Pharma SAP GL,SAP access provisioned and Pharma test data exists,"1. Open GL.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-FI-00296,SAP Ph-II,FI,GL,Automotive,Create -> Approve -> Post -> Report,Workflow,Approve Automotive SAP GL,SAP access provisioned and Automotive test data exists,"1. Open GL.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-FI-00297,SAP Ph-II,FI,GL,Automotive,Plan -> Execute -> Verify -> Close,Integration,Route Automotive SAP GL,SAP access provisioned and Automotive test data exists,"1. Open GL.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,High,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-FI-00298,SAP Ph-II,FI,GL,Automotive,Request -> Process -> Approve -> Complete,Regression,Route Automotive SAP GL,SAP access provisioned and Automotive test data exists,"1. Open GL.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-FI-00299,SAP Ph-II,FI,GL,Automotive,Master Data -> Transaction -> Settlement -> Analytics,Performance,Reject Automotive SAP GL,SAP access provisioned and Automotive test data exists,"1. Open GL.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-FI-00300,SAP Ph-II,FI,GL,Automotive,Order -> Delivery -> Billing -> Accounting,Functional,Route Automotive SAP GL,SAP access provisioned and Automotive test data exists,"1. Open GL.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-FI-00301,SAP Ph-II,FI,GL,Banking,Create -> Approve -> Post -> Report,Regression,Archive Banking SAP GL,SAP access provisioned and Banking test data exists,"1. Open GL.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-FI-00302,SAP Ph-II,FI,GL,Banking,Plan -> Execute -> Verify -> Close,Workflow,Reject Banking SAP GL,SAP access provisioned and Banking test data exists,"1. Open GL.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,High,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-FI-00303,SAP Ph-II,FI,GL,Banking,Request -> Process -> Approve -> Complete,Integration,Route Banking SAP GL,SAP access provisioned and Banking test data exists,"1. Open GL.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-FI-00304,SAP Ph-II,FI,GL,Banking,Master Data -> Transaction -> Settlement -> Analytics,Performance,Approve Banking SAP GL,SAP access provisioned and Banking test data exists,"1. Open GL.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-FI-00305,SAP Ph-II,FI,GL,Banking,Order -> Delivery -> Billing -> Accounting,Integration,Create Banking SAP GL,SAP access provisioned and Banking test data exists,"1. Open GL.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-FI-00306,SAP Ph-II,FI,GL,Utilities,Create -> Approve -> Post -> Report,Workflow,Update Utilities SAP GL,SAP access provisioned and Utilities test data exists,"1. Open GL.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-FI-00307,SAP Ph-II,FI,GL,Utilities,Plan -> Execute -> Verify -> Close,Functional,Approve Utilities SAP GL,SAP access provisioned and Utilities test data exists,"1. Open GL.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-FI-00308,SAP Ph-II,FI,GL,Utilities,Request -> Process -> Approve -> Complete,Security,Search Utilities SAP GL,SAP access provisioned and Utilities test data exists,"1. Open GL.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-FI-00309,SAP Ph-II,FI,GL,Utilities,Master Data -> Transaction -> Settlement -> Analytics,UI,Clone Utilities SAP GL,SAP access provisioned and Utilities test data exists,"1. Open GL.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-FI-00310,SAP Ph-II,FI,GL,Utilities,Order -> Delivery -> Billing -> Accounting,Security,Update Utilities SAP GL,SAP access provisioned and Utilities test data exists,"1. Open GL.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-FI-00311,SAP Ph-II,FI,GL,CPG,Create -> Approve -> Post -> Report,Regression,Restore CPG SAP GL,SAP access provisioned and CPG test data exists,"1. Open GL.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-FI-00312,SAP Ph-II,FI,GL,CPG,Plan -> Execute -> Verify -> Close,Regression,Clone CPG SAP GL,SAP access provisioned and CPG test data exists,"1. Open GL.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-FI-00313,SAP Ph-II,FI,GL,CPG,Request -> Process -> Approve -> Complete,Regression,Edit CPG SAP GL,SAP access provisioned and CPG test data exists,"1. Open GL.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-FI-00314,SAP Ph-II,FI,GL,CPG,Master Data -> Transaction -> Settlement -> Analytics,Performance,Validate CPG SAP GL,SAP access provisioned and CPG test data exists,"1. Open GL.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-FI-00315,SAP Ph-II,FI,GL,CPG,Order -> Delivery -> Billing -> Accounting,Performance,Update CPG SAP GL,SAP access provisioned and CPG test data exists,"1. Open GL.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-FI-00316,SAP Ph-II,FI,GL,Public Sector,Create -> Approve -> Post -> Report,Regression,Escalate Public Sector SAP GL,SAP access provisioned and Public Sector test data exists,"1. Open GL.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Low,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-FI-00317,SAP Ph-II,FI,GL,Public Sector,Plan -> Execute -> Verify -> Close,Functional,Restore Public Sector SAP GL,SAP access provisioned and Public Sector test data exists,"1. Open GL.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-FI-00318,SAP Ph-II,FI,GL,Public Sector,Request -> Process -> Approve -> Complete,Performance,Edit Public Sector SAP GL,SAP access provisioned and Public Sector test data exists,"1. Open GL.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-FI-00319,SAP Ph-II,FI,GL,Public Sector,Master Data -> Transaction -> Settlement -> Analytics,UI,Update Public Sector SAP GL,SAP access provisioned and Public Sector test data exists,"1. Open GL.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-FI-00320,SAP Ph-II,FI,GL,Public Sector,Order -> Delivery -> Billing -> Accounting,Regression,Restore Public Sector SAP GL,SAP access provisioned and Public Sector test data exists,"1. Open GL.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-FI-00321,SAP Ph-II,FI,AR,Manufacturing,Create -> Approve -> Post -> Report,Security,Reject Manufacturing SAP AR,SAP access provisioned and Manufacturing test data exists,"1. Open AR.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-FI-00322,SAP Ph-II,FI,AR,Manufacturing,Plan -> Execute -> Verify -> Close,UI,Restore Manufacturing SAP AR,SAP access provisioned and Manufacturing test data exists,"1. Open AR.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-FI-00323,SAP Ph-II,FI,AR,Manufacturing,Request -> Process -> Approve -> Complete,UI,Delete Manufacturing SAP AR,SAP access provisioned and Manufacturing test data exists,"1. Open AR.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-FI-00324,SAP Ph-II,FI,AR,Manufacturing,Master Data -> Transaction -> Settlement -> Analytics,Workflow,Escalate Manufacturing SAP AR,SAP access provisioned and Manufacturing test data exists,"1. Open AR.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-FI-00325,SAP Ph-II,FI,AR,Manufacturing,Order -> Delivery -> Billing -> Accounting,Functional,Approve Manufacturing SAP AR,SAP access provisioned and Manufacturing test data exists,"1. Open AR.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-FI-00326,SAP Ph-II,FI,AR,Retail,Create -> Approve -> Post -> Report,UI,Update Retail SAP AR,SAP access provisioned and Retail test data exists,"1. Open AR.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-FI-00327,SAP Ph-II,FI,AR,Retail,Plan -> Execute -> Verify -> Close,Regression,Restore Retail SAP AR,SAP access provisioned and Retail test data exists,"1. Open AR.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,Low,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-FI-00328,SAP Ph-II,FI,AR,Retail,Request -> Process -> Approve -> Complete,Integration,Reject Retail SAP AR,SAP access provisioned and Retail test data exists,"1. Open AR.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Low,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-FI-00329,SAP Ph-II,FI,AR,Retail,Master Data -> Transaction -> Settlement -> Analytics,UI,Restore Retail SAP AR,SAP access provisioned and Retail test data exists,"1. Open AR.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-FI-00330,SAP Ph-II,FI,AR,Retail,Order -> Delivery -> Billing -> Accounting,Security,Validate Retail SAP AR,SAP access provisioned and Retail test data exists,"1. Open AR.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Low,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-FI-00331,SAP Ph-II,FI,AR,Pharma,Create -> Approve -> Post -> Report,Workflow,Delete Pharma SAP AR,SAP access provisioned and Pharma test data exists,"1. Open AR.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-FI-00332,SAP Ph-II,FI,AR,Pharma,Plan -> Execute -> Verify -> Close,Functional,Archive Pharma SAP AR,SAP access provisioned and Pharma test data exists,"1. Open AR.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,High,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-FI-00333,SAP Ph-II,FI,AR,Pharma,Request -> Process -> Approve -> Complete,Performance,Validate Pharma SAP AR,SAP access provisioned and Pharma test data exists,"1. Open AR.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,Medium,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-FI-00334,SAP Ph-II,FI,AR,Pharma,Master Data -> Transaction -> Settlement -> Analytics,Security,Create Pharma SAP AR,SAP access provisioned and Pharma test data exists,"1. Open AR.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,High,Security,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-FI-00335,SAP Ph-II,FI,AR,Pharma,Order -> Delivery -> Billing -> Accounting,Performance,Edit Pharma SAP AR,SAP access provisioned and Pharma test data exists,"1. Open AR.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,High,Regression,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-FI-00336,SAP Ph-II,FI,AR,Automotive,Create -> Approve -> Post -> Report,Performance,Submit Automotive SAP AR,SAP access provisioned and Automotive test data exists,"1. Open AR.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,Medium,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-FI-00337,SAP Ph-II,FI,AR,Automotive,Plan -> Execute -> Verify -> Close,Regression,Edit Automotive SAP AR,SAP access provisioned and Automotive test data exists,"1. Open AR.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,High,Integration,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-FI-00338,SAP Ph-II,FI,AR,Automotive,Request -> Process -> Approve -> Complete,Integration,Submit Automotive SAP AR,SAP access provisioned and Automotive test data exists,"1. Open AR.
2. Execute: Request -> Process -> Approve -> Complete.
3. Validate posting, output, and audit trail.",Request -> Process -> Approve -> Complete completes with accounting/logistics integrity and reporting,High,Functional,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-FI-00339,SAP Ph-II,FI,AR,Automotive,Master Data -> Transaction -> Settlement -> Analytics,Workflow,Create Automotive SAP AR,SAP access provisioned and Automotive test data exists,"1. Open AR.
2. Execute: Master Data -> Transaction -> Settlement -> Analytics.
3. Validate posting, output, and audit trail.",Master Data -> Transaction -> Settlement -> Analytics completes with accounting/logistics integrity and reporting,Medium,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-FI-00340,SAP Ph-II,FI,AR,Automotive,Order -> Delivery -> Billing -> Accounting,UI,Clone Automotive SAP AR,SAP access provisioned and Automotive test data exists,"1. Open AR.
2. Execute: Order -> Delivery -> Billing -> Accounting.
3. Validate posting, output, and audit trail.",Order -> Delivery -> Billing -> Accounting completes with accounting/logistics integrity and reporting,Medium,Workflow,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-FI-00341,SAP Ph-II,FI,AR,Banking,Create -> Approve -> Post -> Report,UI,Create Banking SAP AR,SAP access provisioned and Banking test data exists,"1. Open AR.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate posting, output, and audit trail.",Create -> Approve -> Post -> Report completes with accounting/logistics integrity and reporting,High,Performance,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
SAP-FI-00342,SAP Ph-II,FI,AR,Banking,Plan -> Execute -> Verify -> Close,Functional,Update Banking SAP AR,SAP access provisioned and Banking test data exists,"1. Open AR.
2. Execute: Plan -> Execute -> Verify -> Close.
3. Validate posting, output, and audit trail.",Plan -> Execute -> Verify -> Close completes with accounting/logistics integrity and reporting,High,UI,"{""company_code"": ""1000"", ""plant"": ""PL01"", ""sales_org"": ""SO01"", ""purch_org"": ""PO01""}"
