Test Case ID,Product,Folder,Capability,Domain,Flow,Test Type,Scenario,Preconditions,Steps,Expected Result,Priority,Sample Data
WEB-AUT-00092,WebApps,auth,auth,Retail,Browse -> Add -> Checkout -> Confirm,Accessibility,Route WebApps auth,WebApps access and test data available,"1. Open auth.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-AUT-00093,WebApps,auth,auth,SaaS,Open -> Authenticate -> Use -> Close,Integration,Reject WebApps auth,WebApps access and test data available,"1. Open auth.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-AUT-00094,WebApps,auth,auth,Marketplace,Browse -> Add -> Checkout -> Confirm,Regression,Clone WebApps auth,WebApps access and test data available,"1. Open auth.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-AUT-00095,WebApps,auth,auth,Media,Browse -> Add -> Checkout -> Confirm,Integration,Clone WebApps auth,WebApps access and test data available,"1. Open auth.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-AUT-00096,WebApps,auth,auth,SaaS,Browse -> Add -> Checkout -> Confirm,Accessibility,Reject WebApps auth,WebApps access and test data available,"1. Open auth.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-AUT-00097,WebApps,auth,auth,Media,Open -> Authenticate -> Use -> Close,Functional,Route WebApps auth,WebApps access and test data available,"1. Open auth.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-AUT-00098,WebApps,auth,auth,Marketplace,Browse -> Add -> Checkout -> Confirm,Functional,Delete WebApps auth,WebApps access and test data available,"1. Open auth.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-AUT-00099,WebApps,auth,auth,Media,Render -> Interact -> Persist -> Report,Functional,Delete WebApps auth,WebApps access and test data available,"1. Open auth.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-AUT-00100,WebApps,auth,auth,Media,Render -> Interact -> Persist -> Report,Regression,Restore WebApps auth,WebApps access and test data available,"1. Open auth.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-AUT-00101,WebApps,auth,auth,Marketplace,Open -> Authenticate -> Use -> Close,Regression,Restore WebApps auth,WebApps access and test data available,"1. Open auth.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-AUT-00102,WebApps,auth,auth,Retail,Open -> Authenticate -> Use -> Close,Performance,Restore WebApps auth,WebApps access and test data available,"1. Open auth.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-AUT-00103,WebApps,auth,auth,SaaS,Render -> Interact -> Persist -> Report,Security,Archive WebApps auth,WebApps access and test data available,"1. Open auth.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-AUT-00104,WebApps,auth,auth,Marketplace,Render -> Interact -> Persist -> Report,UI,Edit WebApps auth,WebApps access and test data available,"1. Open auth.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-AUT-00105,WebApps,auth,auth,SaaS,Render -> Interact -> Persist -> Report,UI,Clone WebApps auth,WebApps access and test data available,"1. Open auth.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-AUT-00106,WebApps,auth,auth,Marketplace,Browse -> Add -> Checkout -> Confirm,Accessibility,Approve WebApps auth,WebApps access and test data available,"1. Open auth.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-AUT-00107,WebApps,auth,auth,Marketplace,Open -> Authenticate -> Use -> Close,UI,Update WebApps auth,WebApps access and test data available,"1. Open auth.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-AUT-00108,WebApps,auth,auth,Retail,Render -> Interact -> Persist -> Report,Performance,Validate WebApps auth,WebApps access and test data available,"1. Open auth.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-AUT-00109,WebApps,auth,auth,Retail,Open -> Authenticate -> Use -> Close,UI,Archive WebApps auth,WebApps access and test data available,"1. Open auth.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-AUT-00110,WebApps,auth,auth,Media,Open -> Authenticate -> Use -> Close,Performance,Validate WebApps auth,WebApps access and test data available,"1. Open auth.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
