Test Case ID,Product,Folder,Capability,Domain,Flow,Test Type,Scenario,Preconditions,Steps,Expected Result,Priority,Sample Data
WEB-SEC-00095,WebApps,security,security,SaaS,Open -> Authenticate -> Use -> Close,Functional,Escalate WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00096,WebApps,security,security,Retail,Render -> Interact -> Persist -> Report,Integration,Escalate WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00097,WebApps,security,security,SaaS,Browse -> Add -> Checkout -> Confirm,Performance,Edit WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00098,WebApps,security,security,Marketplace,Open -> Authenticate -> Use -> Close,Security,Approve WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00099,WebApps,security,security,Media,Open -> Authenticate -> Use -> Close,Security,Approve WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00100,WebApps,security,security,Retail,Browse -> Add -> Checkout -> Confirm,Integration,Clone WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00101,WebApps,security,security,SaaS,Browse -> Add -> Checkout -> Confirm,UI,Clone WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00102,WebApps,security,security,Retail,Open -> Authenticate -> Use -> Close,Integration,Update WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00103,WebApps,security,security,Marketplace,Render -> Interact -> Persist -> Report,Functional,Search WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00104,WebApps,security,security,Marketplace,Render -> Interact -> Persist -> Report,Security,Submit WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00105,WebApps,security,security,Marketplace,Open -> Authenticate -> Use -> Close,Regression,Reject WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00106,WebApps,security,security,Media,Browse -> Add -> Checkout -> Confirm,Security,Reject WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Low,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00107,WebApps,security,security,Media,Render -> Interact -> Persist -> Report,UI,Submit WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,Medium,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00108,WebApps,security,security,Media,Render -> Interact -> Persist -> Report,Integration,Escalate WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00109,WebApps,security,security,Marketplace,Open -> Authenticate -> Use -> Close,Functional,Create WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
WEB-SEC-00110,WebApps,security,security,SaaS,Render -> Interact -> Persist -> Report,Functional,Search WebApps security,WebApps access and test data available,"1. Open security.
2. Execute flow.
3. Verify outcome.",Flow completes successfully,High,"{""browser"": ""Chrome"", ""viewport"": ""1440x900"", ""user"": ""demo""}"
